Expense_ID,Invoice_Date,Department,Cost_Category,Vendor_Name,Amount_Actual,Country
EXP-004190,2025-03-09,HR,Payroll Administration,ADP,621.71,Corporate
EXP-004191,2025-03-01,HR,Recruitment,LinkedIn,423.53,Corporate
EXP-004192,2025-03-26,HR,Training,Local Training Partners,554.93,Corporate
EXP-004193,2025-03-31,HR,Recruitment,LinkedIn,1068.56,Corporate
EXP-004194,2025-03-05,HR,Recruitment,Local Recruitment Partners,2535.24,Corporate
EXP-004195,2025-03-15,HR,Recruitment,Local Recruitment Partners,925.21,Corporate
EXP-004196,2025-03-09,HR,Payroll Administration,ADP,112.18,Corporate
EXP-004197,2025-03-17,HR,Payroll Administration,ADP,3157.83,Corporate
EXP-004198,2025-03-29,HR,Training,Local Training Partners,750.31,Corporate
EXP-004199,2025-03-28,HR,Recruitment,LinkedIn,83.25,Corporate
EXP-004200,2025-03-20,HR,Training,Local Training Partners,356.71,Corporate
EXP-004201,2025-03-31,HR,Recruitment,Local Recruitment Partners,1615.97,Corporate
EXP-004202,2025-03-08,HR,Payroll Administration,ADP,328.64,Corporate
EXP-004203,2025-03-15,HR,Recruitment,LinkedIn,525.27,Corporate
EXP-004204,2025-03-17,HR,Payroll Administration,ADP,313.67,Corporate
EXP-004205,2025-03-22,HR,Recruitment,LinkedIn,579.72,Corporate
EXP-004206,2025-04-24,HR,Training,Coursera ,568.49,Corporate
EXP-004207,2025-04-15,HR,Recruitment,LinkedIn,426.14,Corporate
EXP-004208,2025-04-17,HR,Training,Local Training Partners,256.71,Corporate
EXP-004209,2025-04-23,HR,Payroll Administration,ADP,400.94,Corporate
EXP-004210,2025-04-02,HR,Payroll Administration,ADP,651.71,Corporate
EXP-004211,2025-04-30,HR,Payroll Administration,ADP,1369.69,Corporate
EXP-004212,2025-04-16,HR,Training,Coursera,610.08,Corporate
EXP-004213,2025-04-24,HR,Payroll Administration,ADP,198.22,Corporate
EXP-004214,2025-04-18,HR,Training,Coursera,575.52,Corporate
EXP-004215,2025-04-10,HR,Training,Coursera,765.83,Corporate
EXP-004216,2025-04-29,HR,Training,Coursera,1301.11,Corporate
EXP-004217,2025-04-30,HR,Training,Local Training Partners,157.41,Corporate
EXP-004218,2025-04-10,HR,Training,Local Training Partners,2265.2,Corporate
EXP-004219,2025-04-22,HR,Payroll Administration,ADP,1042.78,Corporate
EXP-004220,2025-04-29,HR,Recruitment,Local Recruitment Partners,971.79,Corporate
EXP-004221,2025-04-17,HR,Payroll Administration,ADP,536.19,Corporate
EXP-004222,2025-04-09,HR,Recruitment,Local Recruitment Partners,699.73,Corporate
EXP-004223,2025-04-16,HR,Recruitment,LinkedIn,110.0,Corporate
EXP-004224,2025-04-19,HR,Training,Local Training Partners,1687.52,Corporate
EXP-004225,2025-04-30,HR,Payroll Administration,ADP,2308.71,Corporate
EXP-004226,2025-04-04,HR,Recruitment,LinkedIn,1127.39,Corporate
EXP-004227,2025-04-20,HR,Payroll Administration,ADP,583.72,Corporate
EXP-004228,2025-04-22,HR,Payroll Administration,ADP,1232.08,Corporate
EXP-004229,2025-04-05,HR,Payroll Administration,ADP,1010.0,Corporate
EXP-004230,2025-05-01,HR,Payroll Administration,ADP,1566.67,Corporate
EXP-004231,2025-05-06,HR,Recruitment,Local Recruitment Partners,264.72,Corporate
EXP-004232,2025-05-25,HR,Payroll Administration,ADP,1017.41,Corporate
EXP-004233,2025-05-11,HR,Payroll Administration,ADP,198.85,Corporate
EXP-004234,2025-05-05,HR,Payroll Administration,ADP,723.22,Corporate
EXP-004235,2025-05-30,HR,Training,Local Training Partners,201.55,Corporate
EXP-004236,2025-05-20,HR,Payroll Administration,ADP,1726.82,Corporate
EXP-004237,2025-05-28,HR,Training,Coursera,367.11,Corporate
EXP-004238,2025-05-17,HR,Recruitment,LinkedIn,1123.65,Corporate
EXP-004239,2025-05-10,HR,Training,Local Training Partners,1101.04,Corporate
EXP-004240,2025-05-25,HR,Training,Local Training Partners,1450.14,Corporate
EXP-004241,2025-05-31,HR,Payroll Administration,ADP,514.22,Corporate
EXP-004242,2025-05-09,HR,Training,Local Training Partners,496.22,Corporate
EXP-004243,2025-05-03,HR,Payroll Administration,ADP,2044.76,Corporate
EXP-004244,2025-05-25,HR,Training,Coursera,547.1,Corporate
EXP-004245,2025-05-31,HR,Payroll Administration,ADP,91.56,Corporate
EXP-004246,2025-05-11,HR,Payroll Administration,ADP,1247.97,Corporate
EXP-004247,2025-05-08,HR,Payroll Administration,ADP,424.13,Corporate
EXP-004248,2025-05-11,HR,Payroll Administration,ADP,867.35,Corporate
EXP-004249,2025-05-25,HR,Training,Coursera,176.88,Corporate
EXP-004250,2025-05-03,HR,Payroll Administration,ADP,1074.98,Corporate
EXP-004251,2025-05-30,HR,Recruitment,Local Recruitment Partners,1889.23,Corporate
EXP-004252,2025-05-20,HR,Recruitment,Local Recruitment Partners,757.65,Corporate
EXP-004253,2025-05-20,HR,Payroll Administration,ADP,342.07,Corporate
EXP-004254,2025-05-09,HR,Payroll Administration,ADP,506.16,Corporate
EXP-004255,2025-06-08,HR,Training,Coursera,159.97,Corporate
EXP-004256,2025-06-21,HR,Recruitment,Local Recruitment Partners,1445.56,Corporate
EXP-004257,2025-06-04,HR,Training,Local Training Partners,700.72,Corporate
EXP-004258,2025-06-03,HR,Recruitment,LinkedIn,631.3,Corporate
EXP-004259,2025-06-02,HR,Training,Coursera,300.55,Corporate
EXP-004260,2025-06-05,HR,Recruitment,LinkedIn,904.3,Corporate
EXP-004261,2025-06-10,HR,Recruitment,Local Recruitment Partners,793.1,Corporate
EXP-004262,2025-06-29,HR,Training,Coursera,2865.16,Corporate
EXP-004263,2025-06-20,HR,Payroll Administration,ADP,329.16,Corporate
EXP-004264,2025-06-15,HR,Payroll Administration,ADP,960.09,Corporate
EXP-004265,2025-06-28,HR,Payroll Administration,ADP,103.5,Corporate
EXP-004266,2025-06-16,HR,Recruitment,LinkedIn,541.59,Corporate
EXP-004267,2025-06-24,HR,Payroll Administration,ADP,132.44,Corporate
EXP-004268,2025-06-27,HR,Payroll Administration,ADP,439.61,Corporate
EXP-004269,2025-06-20,HR,Training,Coursera,583.61,Corporate
EXP-004270,2025-06-06,HR,Payroll Administration,ADP,173.76,Corporate
EXP-004271,2025-06-17,HR,Recruitment,LinkedIn,2281.51,Corporate
EXP-004272,2025-06-22,HR,Training,Coursera,802.92,Corporate
EXP-004273,2025-06-12,HR,Payroll Administration,ADP,102.57,Corporate
EXP-004274,2025-06-28,HR,Recruitment,Local Recruitment Partners,781.79,Corporate
EXP-004275,2025-06-04,HR,Payroll Administration,ADP,1184.83,Corporate
EXP-004276,2025-06-05,HR,Training,Coursera,114.75,Corporate
EXP-004277,2025-06-07,HR,Payroll Administration,ADP,2873.89,Corporate
EXP-004278,2025-07-30,HR,Training,Local Training Partners,583.15,Corporate
EXP-004279,2025-07-31,HR,Payroll Administration,ADP,284.78,Corporate
EXP-004280,2025-07-17,HR,Recruitment,LinkedIn,796.22,Corporate
EXP-004281,2025-07-18,HR,Payroll Administration,ADP,161.3,Corporate
EXP-004282,2025-07-13,HR,Recruitment,Local Recruitment Partners,333.32,Corporate
EXP-004283,2025-07-19,HR,Recruitment,Local Recruitment Partners,2389.31,Corporate
EXP-004284,2025-07-21,HR,Recruitment,LinkedIn,1329.96,Corporate
EXP-004285,2025-07-31,HR,Training,Coursera,133.54,Corporate
EXP-004286,2025-07-01,HR,Payroll Administration,ADP,224.49,Corporate
EXP-004287,2025-07-25,HR,Payroll Administration,ADP,414.66,Corporate
EXP-004288,2025-07-01,HR,Payroll Administration,ADP,1583.99,Corporate
EXP-004289,2025-07-22,HR,Payroll Administration,ADP,413.92,Corporate
EXP-004290,2025-07-19,HR,Recruitment,LinkedIn,195.83,Corporate
EXP-004291,2025-07-25,HR,Training,Local Training Partners,1292.55,Corporate
EXP-004292,2025-07-19,HR,Training,Coursera,352.14,Corporate
EXP-004293,2025-07-04,HR,Recruitment,Local Recruitment Partners,439.1,Corporate
EXP-004294,2025-07-18,HR,Recruitment,LinkedIn,1772.93,Corporate
EXP-004295,2025-07-23,HR,Recruitment,Local Recruitment Partners,2987.03,Corporate
EXP-004296,2025-07-30,HR,Recruitment,LinkedIn,1462.5,Corporate
EXP-004297,2025-07-18,HR,Recruitment,Local Recruitment Partners,208.27,Corporate
EXP-004298,2025-07-10,HR,Recruitment,LinkedIn,320.32,Corporate
EXP-004299,2025-07-17,HR,Payroll Administration,ADP,1492.33,Corporate
EXP-004300,2025-07-02,HR,Payroll Administration,ADP,764.45,Corporate
EXP-004301,2025-08-17,HR,Payroll Administration,ADP,1489.69,Corporate
EXP-004302,2025-08-16,HR,Payroll Administration,ADP,731.6,Corporate
EXP-004303,2025-08-12,HR,Recruitment,LinkedIn,435.64,Corporate
EXP-004304,2025-08-08,HR,Payroll Administration,ADP,589.63,Corporate
EXP-004305,2025-08-12,HR,Recruitment,LinkedIn,1438.84,Corporate
EXP-004306,2025-08-13,HR,Recruitment,LinkedIn,609.54,Corporate
EXP-004307,2025-08-08,HR,Payroll Administration,ADP,209.84,Corporate
EXP-004308,2025-08-12,HR,Payroll Administration,ADP,327.3,Corporate
EXP-004309,2025-08-22,HR,Recruitment,LinkedIn,86.13,Corporate
EXP-004310,2025-08-10,HR,Training,Coursera,342.13,Corporate
EXP-004311,2025-08-20,HR,Payroll Administration,ADP,972.19,Corporate
EXP-004312,2025-08-13,HR,Payroll Administration,ADP,1009.63,Corporate
EXP-004313,2025-08-29,HR,Payroll Administration,ADP,945.26,Corporate
EXP-004314,2025-08-06,HR,Payroll Administration,ADP,1084.45,Corporate
EXP-004315,2025-08-23,HR,Payroll Administration,ADP,617.18,Corporate
EXP-004316,2025-08-29,HR,Recruitment,Local Recruitment Partners,271.61,Corporate
EXP-004317,2025-08-12,HR,Training,Coursera,533.79,Corporate
EXP-004318,2025-08-18,HR,Recruitment,Local Recruitment Partners,1884.54,Corporate
EXP-004319,2025-08-17,HR,Payroll Administration,ADP,265.2,Corporate
EXP-004320,2025-08-05,HR,Recruitment,Local Recruitment Partners,2479.11,Corporate
EXP-004321,2025-08-28,HR,Payroll Administration,ADP,977.68,Corporate
EXP-004322,2025-08-11,HR,Training,Local Training Partners,1051.69,Corporate
EXP-004323,2025-08-20,HR,Payroll Administration,ADP,316.76,Corporate
EXP-004324,2025-09-05,HR,Payroll Administration,ADP,553.81,Corporate
EXP-004325,2025-09-26,HR,Payroll Administration,ADP,685.5,Corporate
EXP-004326,2025-09-04,HR,Payroll Administration,ADP,332.17,Corporate
EXP-004327,2025-09-11,HR,Recruitment,LinkedIn,1829.9,Corporate
EXP-004328,2025-09-07,HR,Recruitment,Local Recruitment Partners,1719.92,Corporate
EXP-004329,2025-09-11,HR,Recruitment,LinkedIn,1106.97,Corporate
EXP-004330,2025-09-08,HR,Payroll Administration,ADP,1298.72,Corporate
EXP-004331,2025-09-01,HR,Payroll Administration,ADP,193.62,Corporate
EXP-004332,2025-09-11,HR,Recruitment,Local Recruitment Partners,923.63,Corporate
EXP-004333,2025-09-02,HR,Payroll Administration,ADP,732.65,Corporate
EXP-004334,2025-09-19,HR,Payroll Administration,ADP,1714.08,Corporate
EXP-004335,2025-09-11,HR,Training,Coursera,1116.35,Corporate
EXP-004336,2025-09-27,HR,Recruitment,LinkedIn,803.37,Corporate
EXP-004337,2025-09-13,HR,Payroll Administration,ADP,800.97,Corporate
EXP-004338,2025-09-10,HR,Training,Local Training Partners,1227.35,Corporate
EXP-004339,2025-09-01,HR,Training,Local Training Partners,825.35,Corporate
EXP-004340,2025-09-30,HR,Payroll Administration,ADP,453.93,Corporate
EXP-004341,2025-09-27,HR,Training,Coursera,427.91,Corporate
EXP-004342,2025-09-13,HR,Recruitment,Local Recruitment Partners,443.94,Corporate
EXP-004343,2025-09-22,HR,Payroll Administration,ADP,450.08,Corporate
EXP-004344,2025-09-04,HR,Payroll Administration,ADP,592.68,Corporate
EXP-004345,2025-09-06,HR,Payroll Administration,ADP,805.91,Corporate
EXP-004346,2025-09-25,HR,Recruitment,Local Recruitment Partners,455.55,Corporate
EXP-004347,2025-09-15,HR,Recruitment,Local Recruitment Partners,390.77,Corporate
EXP-004348,2025-10-20,HR,Payroll Administration,ADP,620.5,Corporate
EXP-004349,2025-10-16,HR,Payroll Administration,ADP,477.11,Corporate
EXP-004350,2025-10-21,HR,Training,Coursera,118.88,Corporate
EXP-004351,2025-10-03,HR,Training,Coursera,1038.08,Corporate
EXP-004352,2025-10-23,HR,Payroll Administration,ADP,201.22,Corporate
EXP-004353,2025-10-18,HR,Payroll Administration,ADP,1631.95,Corporate
EXP-004354,2025-10-06,HR,Payroll Administration,ADP,366.15,Corporate
EXP-004355,2025-10-06,HR,Training,Coursera,1216.12,Corporate
EXP-004356,2025-10-16,HR,Payroll Administration,ADP,212.08,Corporate
EXP-004357,2025-10-23,HR,Payroll Administration,ADP,316.26,Corporate
EXP-004358,2025-10-12,HR,Payroll Administration,ADP,1454.18,Corporate
EXP-004359,2025-10-10,HR,Payroll Administration,ADP,712.88,Corporate
EXP-004360,2025-10-16,HR,Recruitment,LinkedIn,671.88,Corporate
EXP-004361,2025-10-01,HR,Payroll Administration,ADP,1844.34,Corporate
EXP-004362,2025-10-22,HR,Recruitment,Local Recruitment Partners,776.51,Corporate
EXP-004363,2025-10-28,HR,Payroll Administration,ADP,2208.97,Corporate
EXP-004364,2025-10-03,HR,Payroll Administration,ADP,1610.7,Corporate
EXP-004365,2025-10-28,HR,Recruitment,LinkedIn,295.94,Corporate
EXP-004366,2025-10-09,HR,Payroll Administration,ADP,369.01,Corporate
EXP-004367,2025-10-06,HR,Payroll Administration,ADP,428.16,Corporate
EXP-004368,2025-10-19,HR,Payroll Administration,ADP,634.44,Corporate
EXP-004369,2025-10-26,HR,Training,Coursera,1234.04,Corporate
EXP-004370,2025-10-24,HR,Payroll Administration,ADP,929.34,Corporate
EXP-004371,2025-10-14,HR,Payroll Administration,ADP,188.35,Corporate
EXP-004372,2025-10-12,HR,Recruitment,LinkedIn,198.62,Corporate
EXP-004373,2025-10-15,HR,Payroll Administration,ADP,1649.93,Corporate
EXP-004374,2025-11-17,HR,Payroll Administration,ADP,172.36,Corporate
EXP-004375,2025-11-01,HR,Recruitment,LinkedIn,354.13,Corporate
EXP-004376,2025-11-29,HR,Training,Local Training Partners,621.92,Corporate
EXP-004377,2025-11-24,HR,Payroll Administration,ADP,331.51,Corporate
EXP-004378,2025-11-06,HR,Recruitment,LinkedIn,1362.92,Corporate
EXP-004379,2025-11-05,HR,Payroll Administration,ADP,1251.02,Corporate
EXP-004380,2025-11-01,HR,Payroll Administration,ADP,621.17,Corporate
EXP-004381,2025-11-07,HR,Payroll Administration,ADP,354.47,Corporate
EXP-004382,2025-11-19,HR,Payroll Administration,ADP,187.07,Corporate
EXP-004383,2025-11-21,HR,Training,Local Training Partners,166.51,Corporate
EXP-004384,2025-11-04,HR,Recruitment,Local Recruitment Partners,1559.54,Corporate
EXP-004385,2025-11-01,HR,Training,Local Training Partners,769.02,Corporate
EXP-004386,2025-11-04,HR,Payroll Administration,ADP,846.19,Corporate
EXP-004387,2025-11-18,HR,Recruitment,Local Recruitment Partners,1127.53,Corporate
EXP-004388,2025-11-30,HR,Payroll Administration,ADP,1604.38,Corporate
EXP-004389,2025-11-14,HR,Payroll Administration,ADP,836.24,Corporate
EXP-004390,2025-11-24,HR,Payroll Administration,ADP,696.91,Corporate
EXP-004391,2025-11-12,HR,Recruitment,LinkedIn,1113.39,Corporate
EXP-004392,2025-11-12,HR,Payroll Administration,ADP,997.38,Corporate
EXP-004393,2025-11-06,HR,Payroll Administration,ADP,155.02,Corporate
EXP-004394,2025-11-09,HR,Payroll Administration,ADP,2846.97,Corporate
EXP-004395,2025-11-20,HR,Training,Coursera,1124.33,Corporate
EXP-004396,2025-11-26,HR,Payroll Administration,ADP,1156.85,Corporate
EXP-004397,2025-11-03,HR,Payroll Administration,ADP,549.7,Corporate
EXP-004398,2025-11-19,HR,Training,Local Training Partners,78.98,Corporate
EXP-004399,2025-12-05,HR,Training,Local Training Partners,226.65,Corporate
EXP-004400,2025-12-30,HR,Payroll Administration,ADP,603.0,Corporate
EXP-004401,2025-12-09,HR,Recruitment,Local Recruitment Partners,1663.62,Corporate
EXP-004402,2025-12-07,HR,Payroll Administration,ADP,663.59,Corporate
EXP-004403,2025-12-28,HR,Recruitment,Local Recruitment Partners,2933.36,Corporate
EXP-004404,2025-12-20,HR,Payroll Administration,ADP,389.02,Corporate
EXP-004405,2025-12-08,HR,Training,Coursera,538.14,Corporate
EXP-004406,2025-12-28,HR,Recruitment,Local Recruitment Partners,216.05,Corporate
EXP-004407,2025-12-15,HR,Recruitment,Local Recruitment Partners,306.28,Corporate
EXP-004408,2025-12-11,HR,Payroll Administration,ADP,234.73,Corporate
EXP-004409,2025-12-17,HR,Payroll Administration,ADP,1084.06,Corporate
EXP-004410,2025-12-06,HR,Payroll Administration,ADP,627.02,Corporate
EXP-004411,2025-12-21,HR,Payroll Administration,ADP,530.46,Corporate
EXP-004412,2025-12-30,HR,Recruitment,LinkedIn,926.61,Corporate
EXP-004413,2025-12-06,HR,Payroll Administration,ADP,1564.88,Corporate
EXP-004414,2025-12-18,HR,Recruitment,Local Recruitment Partners,575.86,Corporate
EXP-004415,2025-12-05,HR,Payroll Administration,ADP,771.37,Corporate
EXP-004416,2025-12-07,HR,Payroll Administration,ADP,152.49,Corporate
EXP-004417,2025-12-02,HR,Payroll Administration,ADP,139.87,Corporate
EXP-004418,2025-12-06,HR,Payroll Administration,ADP,208.73,Corporate
EXP-004419,2025-12-01,HR,Recruitment,LinkedIn,485.01,Corporate
EXP-004420,2025-12-19,HR,Payroll Administration,ADP,2793.8,Corporate
EXP-004421,2025-12-30,HR,Payroll Administration,ADP,731.38,Corporate
EXP-004422,2025-12-23,HR,Training,Coursera,2266.57,Corporate
EXP-004423,2025-12-01,HR,Training,Local Training Partners,135.57,Corporate
EXP-004424,2025-12-20,HR,Recruitment,LinkedIn,267.18,Corporate
EXP-004425,2025-01-11,Finance,Accounting Services,Local Accounting Partners,1461.72,Corporate
EXP-004426,2025-01-12,Finance,Audit Fees,Deloitte,105.77,Corporate
EXP-004427,2025-01-07,Finance,Accounting Services,Local Accounting Partners,1262.06,Corporate
EXP-004428,2025-01-01,Finance,Accounting Services,Deloitte,946.22,Corporate
EXP-004429,2025-01-16,Finance,Accounting Services,Deloitte,11.89,Corporate
EXP-004430,2025-01-07,Finance,Banking Fees,Stripe,749.76,Corporate
EXP-004431,2025-01-26,Finance,Accounting Services,Deloitte,1868.8,Corporate
EXP-004432,2025-01-23,Finance,Banking Fees,BNP Paribas,1003.92,Corporate
EXP-004433,2025-01-10,Finance,Audit Fees,Deloitte,1656.93,Corporate
EXP-004434,2025-01-22,Finance,Accounting Services,Deloitte,144.98,Corporate
EXP-004435,2025-01-05,Finance,Banking Fees,BNP Paribas,105.62,Corporate
EXP-004436,2025-01-13,Finance,Banking Fees,Stripe,79.02,Corporate
EXP-004437,2025-01-05,Finance,Banking Fees,Stripe,217.37,Corporate
EXP-004438,2025-01-28,Finance,Audit Fees,Deloitte,339.99,Corporate
EXP-004439,2025-01-13,Finance,Accounting Services,Deloitte,668.41,Corporate
EXP-004440,2025-01-24,Finance,Accounting Services,Deloitte,403.14,Corporate
EXP-004441,2025-01-15,Finance,Banking Fees,Stripe,893.66,Corporate
EXP-004442,2025-01-20,Finance,Banking Fees,BNP Paribas,812.69,Corporate
EXP-004443,2025-01-30,Finance,Accounting Services,Local Accounting Partners,1477.53,Corporate
EXP-004444,2025-01-04,Finance,Accounting Services,Local Accounting Partners,2013.88,Corporate
EXP-004445,2025-01-16,Finance,Audit Fees,Deloitte,680.76,Corporate
EXP-004446,2025-01-29,Finance,Audit Fees,Deloitte,459.29,Corporate
EXP-004447,2025-01-09,Finance,Audit Fees,Deloitte,254.88,Corporate
EXP-004448,2025-01-28,Finance,Accounting Services,Deloitte,1701.0,Corporate
EXP-004449,2025-01-13,Finance,Audit Fees,Deloitte,2823.36,Corporate
EXP-004450,2025-01-05,Finance,Accounting Services,Local Accounting Partners,232.39,Corporate
EXP-004451,2025-02-20,Finance,Audit Fees,Deloitte,187.18,Corporate
EXP-004452,2025-02-08,Finance,Audit Fees,Deloitte,1438.97,Corporate
EXP-004453,2025-02-14,Finance,Accounting Services,Deloitte,405.08,Corporate
EXP-004454,2025-02-14,Finance,Accounting Services,Local Accounting Partners,1261.97,Corporate
EXP-004455,2025-02-16,Finance,Accounting Services,Deloitte,51.23,Corporate
EXP-004456,2025-02-16,Finance,Banking Fees,BNP Paribas,568.44,Corporate
EXP-004457,2025-02-10,Finance,Banking Fees,Stripe,2097.03,Corporate
EXP-004458,2025-02-05,Finance,Banking Fees,Stripe,183.51,Corporate
EXP-004459,2025-02-16,Finance,Accounting Services,Deloitte,804.33,Corporate
EXP-004460,2025-02-17,Finance,Accounting Services,Local Accounting Partners,666.1,Corporate
EXP-004461,2025-02-10,Finance,Accounting Services,Deloitte,269.9,Corporate
EXP-004462,2025-02-15,Finance,Banking Fees,BNP Paribas,1047.61,Corporate
EXP-004463,2025-02-06,Finance,Accounting Services,Deloitte,761.07,Corporate
EXP-004464,2025-02-08,Finance,Accounting Services,Deloitte,959.01,Corporate
EXP-004465,2025-02-13,Finance,Accounting Services,Deloitte,172.86,Corporate
EXP-004466,2025-02-25,Finance,Audit Fees,Deloitte,330.79,Corporate
EXP-004467,2025-02-12,Finance,Banking Fees,BNP Paribas,1393.37,Corporate
EXP-004468,2025-02-26,Finance,Banking Fees,BNP Paribas,1732.55,Corporate
EXP-004469,2025-02-26,Finance,Banking Fees,BNP Paribas,967.72,Corporate
EXP-004470,2025-02-04,Finance,Audit Fees,Deloitte,22.16,Corporate
EXP-004471,2025-02-06,Finance,Accounting Services,Local Accounting Partners,1598.22,Corporate
EXP-004472,2025-02-22,Finance,Accounting Services,Deloitte,287.96,Corporate
EXP-004473,2025-02-03,Finance,Audit Fees,Deloitte,816.28,Corporate
EXP-004474,2025-02-05,Finance,Audit Fees,Deloitte,1623.69,Corporate
EXP-004475,2025-02-02,Finance,Accounting Services,Local Accounting Partners,1104.8,Corporate
EXP-004476,2025-02-09,Finance,Banking Fees,BNP Paribas,397.89,Corporate
EXP-004477,2025-02-17,Finance,Banking Fees,Stripe,1407.5,Corporate
EXP-004478,2025-02-07,Finance,Banking Fees,BNP Paribas,771.18,Corporate
EXP-004479,2025-03-25,Finance,Accounting Services,Local Accounting Partners,26.43,Corporate
EXP-004480,2025-03-01,Finance,Accounting Services,Local Accounting Partners,1561.42,Corporate
EXP-004481,2025-03-19,Finance,Banking Fees,BNP Paribas,892.3,Corporate
EXP-004482,2025-03-09,Finance,Accounting Services,Deloitte,967.94,Corporate
EXP-004483,2025-03-03,Finance,Banking Fees,Stripe,809.02,Corporate
EXP-004484,2025-03-10,Finance,Accounting Services,Deloitte,988.18,Corporate
EXP-004485,2025-03-04,Finance,Banking Fees,BNP Paribas,309.11,Corporate
EXP-004486,2025-03-18,Finance,Banking Fees,BNP Paribas,348.91,Corporate
EXP-004487,2025-03-11,Finance,Accounting Services,Deloitte,228.7,Corporate
EXP-004488,2025-03-08,Finance,Banking Fees,Stripe,1497.43,Corporate
EXP-004489,2025-03-11,Finance,Accounting Services,Deloitte,2192.15,Corporate
EXP-004490,2025-03-31,Finance,Audit Fees,Deloitte,173.86,Corporate
EXP-004491,2025-03-29,Finance,Banking Fees,Stripe,386.1,Corporate
EXP-004492,2025-03-19,Finance,Audit Fees,Deloitte,299.4,Corporate
EXP-004493,2025-03-26,Finance,Audit Fees,Deloitte,3713.35,Corporate
EXP-004494,2025-03-19,Finance,Accounting Services,Local Accounting Partners,357.44,Corporate
EXP-004495,2025-03-06,Finance,Accounting Services,Local Accounting Partners,1174.18,Corporate
EXP-004496,2025-03-17,Finance,Banking Fees,BNP Paribas,474.67,Corporate
EXP-004497,2025-03-31,Finance,Banking Fees,Stripe,338.82,Corporate
EXP-004498,2025-03-01,Finance,Audit Fees,Deloitte,161.93,Corporate
EXP-004499,2025-03-21,Finance,Banking Fees,BNP Paribas,194.09,Corporate
EXP-004500,2025-03-25,Finance,Banking Fees,BNP Paribas,522.28,Corporate
EXP-004501,2025-03-11,Finance,Banking Fees,BNP Paribas,1077.2,Corporate
EXP-004502,2025-03-08,Finance,Audit Fees,Deloitte,114.11,Corporate
EXP-004503,2025-03-24,Finance,Banking Fees,Stripe,911.91,Corporate
EXP-004504,2025-03-12,Finance,Accounting Services,Local Accounting Partners,1386.25,Corporate
EXP-004505,2025-04-26,Finance,Accounting Services,Local Accounting Partners,360.69,Corporate
EXP-004506,2025-04-28,Finance,Banking Fees,Stripe,652.66,Corporate
EXP-004507,2025-04-26,Finance,Accounting Services,Local Accounting Partners,257.89,Corporate
EXP-004508,2025-04-07,Finance,Audit Fees,Deloitte,472.12,Corporate
EXP-004509,2025-04-11,Finance,Banking Fees,BNP Paribas,1145.81,Corporate
EXP-004510,2025-04-14,Finance,Audit Fees,Deloitte,2131.03,Corporate
EXP-004511,2025-04-28,Finance,Banking Fees,BNP Paribas,573.3,Corporate
EXP-004512,2025-04-06,Finance,Accounting Services,Deloitte,2744.68,Corporate
EXP-004513,2025-04-04,Finance,Audit Fees,Deloitte,324.99,Corporate
EXP-004514,2025-04-15,Finance,Audit Fees,Deloitte,160.42,Corporate
EXP-004515,2025-04-27,Finance,Banking Fees,Stripe,146.01,Corporate
EXP-004516,2025-04-14,Finance,Audit Fees,Deloitte,483.73,Corporate
EXP-004517,2025-04-22,Finance,Accounting Services,Local Accounting Partners,424.01,Corporate
EXP-004518,2025-04-16,Finance,Accounting Services,Local Accounting Partners,410.7,Corporate
EXP-004519,2025-04-03,Finance,Accounting Services,Deloitte,2337.49,Corporate
EXP-004520,2025-04-18,Finance,Accounting Services,Deloitte,323.23,Corporate
EXP-004521,2025-04-08,Finance,Banking Fees,Stripe,462.21,Corporate
EXP-004522,2025-04-28,Finance,Accounting Services,Local Accounting Partners,449.26,Corporate
EXP-004523,2025-04-10,Finance,Accounting Services,Deloitte,354.16,Corporate
EXP-004524,2025-04-06,Finance,Accounting Services,Deloitte,176.93,Corporate
EXP-004525,2025-04-21,Finance,Accounting Services,Deloitte,288.38,Corporate
EXP-004526,2025-04-08,Finance,Audit Fees,Deloitte,1122.46,Corporate
EXP-004527,2025-04-27,Finance,Accounting Services,Local Accounting Partners,439.12,Corporate
EXP-004528,2025-04-06,Finance,Accounting Services,Deloitte,1181.77,Corporate
EXP-004529,2025-04-18,Finance,Audit Fees,Deloitte,2194.74,Corporate
EXP-004530,2025-04-23,Finance,Banking Fees,BNP Paribas,1923.29,Corporate
EXP-004531,2025-05-01,Finance,Audit Fees,Deloitte,976.86,Corporate
EXP-004532,2025-05-16,Finance,Audit Fees,Deloitte,1291.14,Corporate
EXP-004533,2025-05-08,Finance,Accounting Services,Deloitte,601.73,Corporate
EXP-004534,2025-05-25,Finance,Accounting Services,Deloitte,844.29,Corporate
EXP-004535,2025-05-18,Finance,Accounting Services,Local Accounting Partners,923.14,Corporate
EXP-004536,2025-05-02,Finance,Accounting Services,Deloitte,380.18,Corporate
EXP-004537,2025-05-23,Finance,Accounting Services,Local Accounting Partners,22.34,Corporate
EXP-004538,2025-05-31,Finance,Audit Fees,Deloitte,125.39,Corporate
EXP-004539,2025-05-29,Finance,Accounting Services,Deloitte,721.95,Corporate
EXP-004540,2025-05-02,Finance,Accounting Services,Local Accounting Partners,859.82,Corporate
EXP-004541,2025-05-21,Finance,Audit Fees,Deloitte,446.76,Corporate
EXP-004542,2025-05-18,Finance,Audit Fees,Deloitte,1190.52,Corporate
