Order_ID,Order_Line_ID,Order_Date,Customer_ID,Product_ID,Postal_Code,Ship_Date,Delivery_Date,Ship_Mode,Quantity,Unit_Price,Discount,Discount_Type,Net_Sales
ORD-029496,LINE-053166,2025-01-27,CUST-006965,NVA-DEC-0012,69009,2025-01-28,2025-02-02,Standard,1,144.43,0.18,Percentage,118.43
ORD-029497,LINE-053167,2025-04-20,CUST-011238,NVA-DEC-0047,31863,2025-04-20,2025-04-24,Premium,1,96.98,0.08,Percentage,89.22
ORD-029497,LINE-053168,2025-04-20,CUST-011238,NVA-DEC-0124,31863,2025-04-20,2025-04-24,Premium,1,474.5,0.02,Percentage,465.01
ORD-029498,LINE-053169,2025-11-29,CUST-017107,NVA-FUR-0050,8060-826,2025-11-29,2025-12-04,Express,1,347.43,0.19,Percent,281.42
ORD-029499,LINE-053170,2025-10-25,CUST-007866,NVA-FUR-0057,63549,2025-10-26,2025-10-28,Std,1,193.27,0.06,Percentage,181.67
ORD-029500,LINE-053171,2025-11-04,CUST-002452,NVA-SEA-0036,76274,2025-11-05,2025-11-08,Standard,1,245.93,0.33,Percentage,164.77
ORD-029501,LINE-053172,2025-07-11,CUST-004717,NVA-FUR-0043,75010,2025-07-12,2025-07-16,Standard,1,212.78,0.12,Percentage,187.25
ORD-029501,LINE-053173,2025-07-11,CUST-004717,NVA-TXT-0011,75010,2025-07-12,2025-07-16,Standard,1,135.77,0.25,Percentage,101.83
ORD-029501,LINE-053174,2025-07-11,CUST-004717,NVA-FUR-0070,75010,2025-07-12,2025-07-16,Standard,1,298.18,0.12,Percentage,262.4
ORD-029502,LINE-053175,2025-10-08,CUST-017572,NVA-LGT-0048,63739,2025-10-09,2025-10-11,Standard,2,138.97,0.07,Percentage,258.48
ORD-029502,LINE-053176,2025-10-08,CUST-017572,NVA-LGT-0006,63739,2025-10-09,2025-10-11,Standard,1,185.5,0.0,Percentage,185.5
ORD-029503,LINE-053177,2025-12-03,CUST-012616,NVA-TXT-0056,13001,2025-12-04,2025-12-06,Standard,1,251.31,0.07,Percentage,233.72
ORD-029503,LINE-053178,2025-12-03,CUST-012616,NVA-TXT-0042,13001,2025-12-04,2025-12-06,Standard,2,188.77,0.19,Percentage,305.81
ORD-029503,LINE-053179,2025-12-03,CUST-012616,NVA-TXT-0013,13001,2025-12-04,2025-12-06,Standard,1,563.47,0.13,Percentage,490.22
ORD-029504,LINE-053180,2025-10-30,CUST-005324,NVA-DEC-0118,46253,2025-10-31,2025-11-06,Standard,1,499.05,0.0,Percentage,499.05
ORD-029505,LINE-053181,2025-10-26,CUST-001372,NVA-LGT-0068,13896,2025-10-27,2025-10-29,Standard,1,112.62,0.0,Percentage,112.62
ORD-029505,LINE-053182,2025-10-26,CUST-001372,NVA-LGT-0066,13896,2025-10-27,2025-10-29,Standard,1,402.55,0.0,Percentage,402.55
ORD-029505,LINE-053183,2025-10-26,CUST-001372,NVA-DEC-0060,13896,2025-10-27,2025-10-29,Standard,1,192.8,0.03,Percentage,187.02
ORD-029505,LINE-053184,2025-10-26,CUST-001372,NVA-DEC-0051,13896,2025-10-27,2025-10-29,Standard,1,52.24,0.0,Percentage,52.24
ORD-029505,LINE-053185,2025-10-26,CUST-001372,NVA-LGT-0026,13896,2025-10-27,2025-10-29,Standard,1,453.64,0.09,Percentage,412.81
ORD-029506,LINE-053186,2025-09-27,CUST-014011,NVA-LGT-0073,4707-412,2025-09-28,2025-10-05,Standard,1,214.27,0.0,Percentage,214.27
ORD-029507,LINE-053187,2025-01-15,CUST-017656,NVA-TXT-0017,29996,2025-01-15,2025-01-19,Standard,2,343.16,0.18,Percentage,562.78
ORD-029507,LINE-053188,2025-01-15,CUST-017656,NVA-TXT-0008,29996,2025-01-15,2025-01-19,Standard,1,101.18,0.22,Percentage,78.92
ORD-029508,LINE-053189,2025-12-09,CUST-004333,NVA-DEC-0062,50205,2025-12-09,2025-12-13,Standard,2,94.23,0.09,Percentage,171.5
ORD-029509,LINE-053190,2025-01-13,CUST-000017,NVA-KDN-0024,2417-432,2025-01-14,2025-01-17,Premium,1,188.32,0.18,Percentage,154.42
ORD-029510,LINE-053191,2025-07-31,CUST-005339,NVA-TXT-0055,14897,2025-08-01,2025-08-04,Standard,1,159.13,0.0,Percentage,159.13
ORD-029510,LINE-053192,2025-07-31,CUST-005339,NVA-TXT-0017,14897,2025-08-01,2025-08-04,Standard,1,361.1,0.0,Percentage,361.1
ORD-029510,LINE-053193,2025-07-31,CUST-005339,NVA-DEC-0099,14897,2025-08-01,2025-08-04,Standard,1,256.64,0.0,Percentage,256.64
ORD-029511,LINE-053194,2025-07-20,CUST-014450,NVA-FUR-0063,13896,2025-07-20,2025-07-23,Standard,1,535.88,0.0,Percentage,535.88
ORD-029512,LINE-053195,2025-11-02,CUST-005440,NVA-KDN-0036,38574,2025-11-02,2025-11-05,Standard,1,455.23,0.29,Percentage,323.21
ORD-029513,LINE-053196,2025-03-18,CUST-006435,NVA-DEC-0092,41773,2025-03-19,2025-03-22,Standard,1,241.42,0.07,Percentage,224.52
ORD-029513,LINE-053197,2025-03-18,CUST-006435,NVA-TXT-0078,41773,2025-03-19,2025-03-22,Standard,1,144.22,0.06,Percentage,135.57
ORD-029514,LINE-053198,2025-06-10,CUST-012686,NVA-LGT-0049,45276,2025-06-11,2025-06-13,Standard,1,355.02,0.06,Percentage,333.72
ORD-029514,LINE-053199,2025-06-10,CUST-012686,NVA-LGT-0036,45276,2025-06-11,2025-06-13,Standard,1,493.99,0.0,Percentage,493.99
ORD-029514,LINE-053200,2025-06-10,CUST-012686,NVA-DEC-0086,45276,2025-06-11,2025-06-13,Standard,1,196.33,0.1,Percent,176.7
ORD-029515,LINE-053201,2025-02-06,CUST-010601,NVA-TXT-0017,63935,2025-02-07,2025-02-12,Standard,2,337.54,0.0,Percentage,675.08
ORD-029516,LINE-053202,2025-11-21,CUST-007389,NVA-DEC-0071,13003,2025-11-22,2025-11-24,Standard,1,55.93,0.3,Percentage,39.15
ORD-029517,LINE-053203,2025-11-13,CUST-003084,NVA-DEC-0006,4073-590,2025-11-14,2025-11-20,Standard,3,437.3,0.16,Percentage,1102.0
ORD-029518,LINE-053204,2025-06-11,CUST-007395,NVA-DEC-0048,30319,2025-06-13,2025-06-19,Standard,1,93.18,0.0,Percentage,93.18
ORD-029519,LINE-053205,2025-01-09,CUST-019471,NVA-TXT-0011,06057,2025-01-10,2025-01-14,Express,1,146.5,0.23,Percentage,112.8
ORD-029520,LINE-053206,2025-11-10,CUST-017612,NVA-FUR-0066,51650,2025-11-11,2025-11-16,Standard,1,477.7,0.28,Percentage,343.94
ORD-029520,LINE-053207,2025-11-10,CUST-017612,NVA-DEC-0073,51650,2025-11-11,2025-11-16,Standard,1,494.56,0.26,Percentage,365.97
ORD-029520,LINE-053208,2025-11-10,CUST-017612,NVA-FUR-0005,51650,2025-11-11,2025-11-16,Standard,3,558.93,0.3,Percentage,1173.75
ORD-029521,LINE-053209,2025-04-01,CUST-003769,NVA-FUR-0089,08851,2025-04-02,2025-04-06,Standard,1,527.32,0.0,Percentage,527.32
ORD-029521,LINE-053210,2025-04-01,CUST-003769,NVA-TXT-0071,08851,2025-04-02,2025-04-06,Standard,1,320.05,0.0,Percentage,320.05
ORD-029522,LINE-053211,2025-06-04,CUST-004629,NVA-KDN-0014,59389,2025-06-06,2025-06-11,Standard,1,365.76,0.03,Percentage,354.79
ORD-029522,LINE-053212,2025-06-04,CUST-004629,NVA-KDN-0011,59389,2025-06-06,2025-06-11,Standard,1,323.03,0.09,Percentage,293.96
ORD-029523,LINE-053213,2025-05-27,CUST-015863,NVA-FUR-0043,36749,2025-05-28,2025-06-02,Standard,1,187.88,0.0,Percentage,187.88
ORD-029524,LINE-053214,2025-05-05,CUST-018969,NVA-LGT-0032,17951,2025-05-06,2025-05-08,Standard,1,96.12,0.0,Percentage,96.12
ORD-029524,LINE-053215,2025-05-05,CUST-018969,NVA-LGT-0067,17951,2025-05-06,2025-05-08,Standard,1,483.77,0.0,Percentage,483.77
ORD-029525,LINE-053216,2025-12-07,CUST-009138,NVA-FUR-0019,74773,2025-12-09,2025-12-14,Standard,1,1019.09,0.14,Percentage,876.42
ORD-029525,LINE-053217,2025-12-07,CUST-009138,NVA-FUR-0010,74773,2025-12-09,2025-12-14,Standard,2,745.65,0.12,Percentage,1312.34
ORD-029525,LINE-053218,2025-12-07,CUST-009138,NVA-LGT-0006,74773,2025-12-09,2025-12-14,Standard,1,182.29,0.09,Percentage,165.88
ORD-029526,LINE-053219,2025-01-14,CUST-000630,NVA-TXT-0042,48880,2025-01-16,2025-01-22,Express,2,171.41,0.27,Percentage,250.26
ORD-029526,LINE-053220,2025-01-14,CUST-000630,NVA-TXT-0077,48880,2025-01-16,2025-01-22,Express,1,328.87,0.17,Percentage,272.96
ORD-029527,LINE-053221,2025-07-11,CUST-003153,NVA-TXT-0052,67811,2025-07-12,2025-07-14,Standard,2,173.51,0.21,Percentage,274.15
ORD-029527,LINE-053222,2025-07-11,CUST-003153,NVA-TXT-0042,67811,2025-07-12,2025-07-14,Standard,1,181.2,0.16,Percentage,152.21
ORD-029527,LINE-053223,2025-07-11,CUST-003153,NVA-DEC-0010,67811,2025-07-12,2025-07-14,Standard,1,288.53,0.2,Percentage,230.82
ORD-029528,LINE-053224,2025-11-30,CUST-016155,NVA-FUR-0052,34696,2025-12-01,2025-12-04,Premium,1,888.22,0.18,Percentage,728.34
ORD-029529,LINE-053225,2025-03-30,CUST-014303,NVA-FUR-0029,54217,2025-03-31,2025-04-03,Standard,1,320.66,0.06,Percentage,301.42
ORD-029529,LINE-053226,2025-03-30,CUST-014303,NVA-LGT-0023,54217,2025-03-31,2025-04-03,Standard,2,732.29,0.06,Percentage,1376.71
ORD-029529,LINE-053227,2025-03-30,CUST-014303,NVA-LGT-0074,54217,2025-03-31,2025-04-03,Standard,1,645.13,0.0,Percentage,645.13
ORD-029529,LINE-053228,2025-03-30,CUST-014303,NVA-LGT-0029,54217,2025-03-31,2025-04-03,Standard,1,236.9,0.0,Percentage,236.9
ORD-029530,LINE-053229,2025-06-01,CUST-006948,NVA-TXT-0002,69004,2025-06-03,2025-06-08,Standard,1,383.93,0.0,Percentage,383.93
ORD-029531,LINE-053230,2025-04-13,CUST-008125,NVA-SEA-0035,14080,2025-04-14,2025-04-19,Express,2,453.68,0.0,Percentage,907.36
ORD-029531,LINE-053231,2025-04-13,CUST-008125,NVA-KDN-0045,14080,2025-04-14,2025-04-19,Express,1,381.95,0.09,Percentage,347.57
ORD-029531,LINE-053232,2025-04-13,CUST-008125,NVA-KDN-0006,14080,2025-04-14,2025-04-19,Express,1,417.7,0.0,Percentage,417.7
ORD-029532,LINE-053233,2025-12-29,CUST-016312,NVA-TXT-0055,07070,2025-12-30,2026-01-03,Express,1,176.51,0.09,Percentage,160.62
ORD-029532,LINE-053234,2025-12-29,CUST-016312,NVA-TXT-0077,07070,2025-12-30,2026-01-03,Express,1,330.72,0.15,Percentage,281.11
ORD-029533,LINE-053235,2025-10-16,CUST-003139,NVA-DEC-0114,3013-254,2025-10-17,2025-10-23,Standard,1,149.19,0.05,Percentage,141.73
ORD-029534,LINE-053236,2025-12-03,CUST-002495,NVA-KDN-0001,3523-285,2025-12-03,2025-12-08,Standard,1,245.77,0.19,Percentage,199.07
ORD-029534,LINE-053237,2025-12-03,CUST-002495,NVA-KDN-0019,3523-285,2025-12-03,2025-12-08,Standard,1,1082.15,0.12,Percentage,952.29
ORD-029534,LINE-053238,2025-12-03,CUST-002495,NVA-TXT-0070,3523-285,2025-12-03,2025-12-08,Standard,1,115.1,0.11,Percentage,102.44
ORD-029535,LINE-053239,2025-11-19,CUST-010966,NVA-TXT-0049,49006,2025-11-19,2025-11-23,Express,2,83.45,0.24,Percentage,126.84
ORD-029536,LINE-053240,2025-12-06,CUST-018682,NVA-LGT-0061,67558,2025-12-07,2025-12-09,Standard,1,134.23,0.16,Percentage,112.75
ORD-029537,LINE-053241,2025-09-24,CUST-007084,NVA-FUR-0058,18235,2025-09-25,2025-10-01,Standard,1,1456.17,0.05,Percentage,1383.36
ORD-029537,LINE-053242,2025-09-24,CUST-007084,NVA-FUR-0085,18235,2025-09-25,2025-10-01,Standard,1,555.78,0.05,Percentage,527.99
ORD-029537,LINE-053243,2025-09-24,CUST-007084,NVA-TXT-0099,18235,2025-09-25,2025-10-01,Standard,1,598.73,0.0,Percentage,598.73
ORD-029537,LINE-053244,2025-09-24,CUST-007084,NVA-LGT-0030,18235,2025-09-25,2025-10-01,Standard,1,703.74,0.0,Percentage,703.74
ORD-029538,LINE-053245,2025-03-27,CUST-019070,NVA-DEC-0118,38610,2025-03-28,2025-03-30,Express,5,476.27,0.03,Percentage,2309.91
ORD-029538,LINE-053246,2025-03-27,CUST-019070,NVA-DEC-0064,38610,2025-03-28,2025-03-30,Express,2,201.13,0.0,Percentage,402.26
ORD-029539,LINE-053247,2025-02-14,CUST-009366,NVA-SEA-0036,48706,2025-02-15,2025-02-20,Express,1,206.47,0.08,Percentage,189.95
ORD-029540,LINE-053248,2025-09-09,CUST-018078,NVA-DEC-0106,38754,2025-09-09,2025-09-12,Standard,1,343.58,0.0,Percentage,343.58
ORD-029541,LINE-053249,2025-09-26,CUST-010944,NVA-FUR-0011,46552,2025-09-28,2025-10-03,Premium,1,1497.46,0.0,Percentage,1497.46
ORD-029542,LINE-053250,2025-06-01,CUST-010834,NVA-FUR-0019,33371,2025-06-02,2025-06-04,Standard,1,875.15,0.0,Percentage,875.15
ORD-029542,LINE-053251,2025-06-01,CUST-010834,NVA-TXT-0080,33371,2025-06-02,2025-06-04,Standard,1,289.17,0.0,Percentage,289.17
ORD-029543,LINE-053252,2025-03-27,CUST-017283,NVA-FUR-0031,51269,2025-03-28,2025-03-31,Standard,1,562.75,0.0,Percentage,562.75
ORD-029543,LINE-053253,2025-03-27,CUST-017283,NVA-LGT-0053,51269,2025-03-28,2025-03-31,Standard,1,331.71,0.04,Percentage,318.44
ORD-029544,LINE-053254,2025-09-30,CUST-015377,NVA-TXT-0094,21623 ,2025-10-01,2025-10-06,Express,1,121.23,0.0,Percentage,121.23
ORD-029544,LINE-053255,2025-09-30,CUST-015377,NVA-DEC-0093,21623 ,2025-10-01,2025-10-06,Express,3,271.96,0.0,Percentage,815.88
ORD-029545,LINE-053256,2025-12-03,CUST-011369,NVA-LGT-0048,84849,2025-12-05,2025-12-10,Express,1,138.62,0.12,Percentage,121.99
ORD-029545,LINE-053257,2025-12-03,CUST-011369,NVA-LGT-0040,84849,2025-12-05,2025-12-10,Express,1,175.04,0.06,Percentage,164.54
ORD-029546,LINE-053258,2025-12-18,CUST-006226,NVA-FUR-0060,31214,2025-12-18,2025-12-23,Express,1,334.3,0.07,Percentage,310.9
ORD-029547,LINE-053259,2025-09-24,CUST-005145,NVA-LGT-0053,33363,2025-09-24,2025-09-27,Standard,1,320.97,0.0,Percentage,320.97
ORD-029547,LINE-053260,2025-09-24,CUST-005145,NVA-DEC-0118,33363,2025-09-24,2025-09-27,Standard,1,474.75,0.0,Percentage,474.75
ORD-029548,LINE-053261,2025-10-09,CUST-006699,NVA-FUR-0014,84519,2025-10-11,2025-10-15,Standard,2,655.37,0.1,Percentage,1179.67
ORD-029548,LINE-053262,2025-10-09,CUST-006699,NVA-FUR-0062,84519,2025-10-11,2025-10-15,Standard,1,756.46,0.04,Percentage,726.2
ORD-029549,LINE-053263,2025-12-14,CUST-017919,NVA-LGT-0048,17108,2025-12-15,2025-12-17,Express,1,126.63,0.06,Percentage,119.03
ORD-029550,LINE-053264,2025-06-13,CUST-011075,NVA-DEC-0074,57141,2025-06-14,2025-06-19,Standard,1,106.96,0.09,Percentage,97.33
ORD-029551,LINE-053265,2025-05-18,CUST-019669,NVA-TXT-0059,29065,2025-05-19,2025-05-23,Standard,1,117.6,0.07,Percentage,109.37
ORD-029551,LINE-053266,2025-05-18,CUST-019669,NVA-DEC-0040,29065,2025-05-19,2025-05-23,Standard,1,199.17,0.02,Percentage,195.19
ORD-029551,LINE-053267,2025-05-18,CUST-019669,NVA-DEC-0114,29065,2025-05-19,2025-05-23,Standard,1,126.41,0.0,Percentage,126.41
ORD-029552,LINE-053268,2025-10-31,CUST-016179,NVA-KDN-0031,84019,2025-11-02,2025-11-04,Standard,1,191.89,0.0,Percentage,191.89
ORD-029553,LINE-053269,2025-12-11,CUST-000066,NVA-DEC-0042,34699,2025-12-13,2025-12-15,Express,2,111.01,0.13,Percentage,193.16
ORD-029554,LINE-053270,2025-08-06,CUST-008569,NVA-TXT-0032,74117,2025-08-07,2025-08-10,Standard,1,159.52,0.0,Percentage,159.52
ORD-029555,LINE-053271,2025-11-24,CUST-001276,NVA-TXT-0053,17379,2025-11-25,2025-11-28,Express,1,379.18,0.19,Percentage,307.14
ORD-029555,LINE-053272,2025-11-24,CUST-001276,NVA-DEC-0123,17379,2025-11-25,2025-11-28,Express,1,128.68,0.27,Percentage,93.94
ORD-029555,LINE-053273,2025-11-24,CUST-001276,NVA-TXT-0064,17379,2025-11-25,2025-11-28,Express,1,163.62,0.19,Percentage,132.53
ORD-029556,LINE-053274,2025-02-14,CUST-011196,NVA-FUR-0028,06654,2025-02-15,2025-02-19,Standard,1,1104.21,0.03,Percentage,1071.08
ORD-029556,LINE-053275,2025-02-14,CUST-011196,NVA-LGT-0029,06654,2025-02-15,2025-02-19,Standard,1,228.43,0.04,Percentage,219.29
ORD-029556,LINE-053276,2025-02-14,CUST-011196,NVA-DEC-0107,06654,2025-02-15,2025-02-19,Standard,1,209.47,0.08,Percentage,192.71
ORD-029556,LINE-053277,2025-02-14,CUST-011196,NVA-LGT-0030,06654,2025-02-15,2025-02-19,Standard,4,674.02,0.0,Percentage,2696.08
ORD-029556,LINE-053278,2025-02-14,CUST-011196,NVA-TXT-0001,06654,2025-02-15,2025-02-19,Standard,1,93.2,0.04,Percentage,89.47
ORD-029557,LINE-053279,2025-09-06,CUST-016403,NVA-LGT-0046,14032,2025-09-07,2025-09-09,Standard,1,282.68,0.09,Percentage,257.24
ORD-029557,LINE-053280,2025-09-06,CUST-016403,NVA-LGT-0016,14032,2025-09-07,2025-09-09,Standard,1,369.25,0.0,Percentage,369.25
ORD-029558,LINE-053281,2025-03-17,CUST-008576,NVA-FUR-0016,84849,2025-03-18,2025-03-21,Standard,1,266.67,0.0,Percentage,266.67
ORD-029559,LINE-053282,2025-11-05,CUST-012648,NVA-DEC-0099,36382,2025-11-06,2025-11-10,Standard,1,285.52,0.17,Percentage,236.98
ORD-029560,LINE-053283,2025-01-15,CUST-010581,NVA-LGT-0033,13167,2025-01-16,2025-01-21,Standard,1,357.65,0.26,Percentage,264.66
ORD-029561,LINE-053284,2025-08-16,CUST-009174,NVA-DEC-0010,29473,2025-08-17,2025-08-19,Standard,1,268.97,0.0,Percentage,268.97
ORD-029561,LINE-053285,2025-08-16,CUST-009174,NVA-LGT-0032,29473,2025-08-17,2025-08-19,Standard,1,105.66,0.08,Percentage,97.21
ORD-029562,LINE-053286,2025-06-25,CUST-017286,NVA-DEC-0012,13944,2025-06-26,2025-06-28,Standard,1,151.64,0.17,Percentage,125.86
ORD-029563,LINE-053287,2025-06-06,CUST-008666,NVA-DEC-0048,21104,2025-06-08,2025-06-12,Standard,1,94.84,0.0,Percentage,94.84
ORD-029563,LINE-053288,2025-06-06,CUST-008666,NVA-DEC-0095,21104,2025-06-08,2025-06-12,Standard,1,217.94,0.0,Percentage,217.94
ORD-029563,LINE-053289,2025-06-06,CUST-008666,NVA-DEC-0068,21104,2025-06-08,2025-06-12,Standard,1,281.58,0.0,Percentage,281.58
ORD-029564,LINE-053290,2025-02-04,CUST-015142,NVA-DEC-0067,49216,2025-02-05,2025-02-07,Standard,2,206.17,0.0,Percentage,412.34
ORD-029565,LINE-053291,2025-12-20,CUST-003900,NVA-DEC-0079,13604,2025-12-21,2025-12-26,Premium,3,135.68,0.18,Percentage,333.77
ORD-029565,LINE-053292,2025-12-20,CUST-003900,NVA-DEC-0103,13604,2025-12-21,2025-12-26,Premium,1,72.26,0.1,Percentage,65.03
ORD-029565,LINE-053293,2025-12-20,CUST-003900,NVA-LGT-0048,13604,2025-12-21,2025-12-26,Premium,2,134.27,0.2,Percentage,214.83
ORD-029566,LINE-053294,2025-06-04,CUST-007858,NVA-DEC-0079,17108,2025-06-05,2025-06-08,Premium,1,132.96,0.0,Percentage,132.96
ORD-029566,LINE-053295,2025-06-04,CUST-007858,NVA-TXT-0082,17108,2025-06-05,2025-06-08,Premium,1,458.63,0.06,Percentage,431.11
ORD-029566,LINE-053296,2025-06-04,CUST-007858,NVA-TXT-0046,17108,2025-06-05,2025-06-08,Premium,1,331.35,0.09,Percentage,301.53
ORD-029567,LINE-053297,2025-11-23,CUST-001401,NVA-LGT-0051,51394,2025-11-23,2025-11-28,Standard,2,309.45,0.3,Percentage,433.23
ORD-029567,LINE-053298,2025-11-23,CUST-001401,NVA-DEC-0068,51394,2025-11-23,2025-11-28,Standard,1,292.08,0.19,Percentage,236.58
ORD-029568,LINE-053299,2025-10-02,CUST-015520,NVA-LGT-0029,45284,2025-10-02,2025-10-06,Premium,1,227.23,0.0,Percentage,227.23
ORD-029569,LINE-053300,2025-08-20,CUST-017639,NVA-FUR-0008,13008,2025-08-20,2025-08-22,Standard,2,463.51,0.04,Percentage,889.94
ORD-029569,LINE-053301,2025-08-20,CUST-017639,NVA-LGT-0032,13008,2025-08-20,2025-08-22,Standard,1,98.91,0.05,Percentage,93.96
ORD-029569,LINE-053302,2025-08-20,CUST-017639,NVA-LGT-0016,13008,2025-08-20,2025-08-22,Standard,1,402.88,0.09,Percentage,366.62
ORD-029569,LINE-053303,2025-08-20,CUST-017639,NVA-LGT-0068,13008,2025-08-20,2025-08-22,Standard,2,128.65,0.0,Percentage,257.3
ORD-029570,LINE-053304,2025-11-02,CUST-017600,NVA-FUR-0070,33363,2025-11-02,2025-11-04,Premium,1,301.91,0.33,Percentage,202.28
ORD-029571,LINE-053305,2025-10-20,CUST-002615,NVA-DEC-0103,47087,2025-10-20,2025-10-26,Standard,2,73.47,0.06,Percentage,138.12
ORD-029572,LINE-053306,2025-12-30,CUST-019396,NVA-DEC-0092,13887,2026-01-01,2026-01-06,Standard,1,239.44,0.06,Percentage,225.07
ORD-029572,LINE-053307,2025-12-30,CUST-019396,NVA-DEC-0021,13887,2026-01-01,2026-01-06,Standard,1,306.24,0.14,Percentage,263.37
ORD-029572,LINE-053308,2025-12-30,CUST-019396,NVA-TXT-0078,13887,2026-01-01,2026-01-06,Standard,1,154.91,0.12,Percentage,136.32
ORD-029573,LINE-053309,2025-05-22,CUST-001160,NVA-FUR-0009,13005,2025-05-22,2025-05-24,Standard,1,517.82,0.05,Percentage,491.93
ORD-029574,LINE-053310,2025-07-10,CUST-012680,NVA-TXT-0082,33881,2025-07-10,2025-07-14,Express,1,462.8,0.11,Percentage,411.89
ORD-029575,LINE-053311,2025-09-04,CUST-003408,NVA-DEC-0124,76464,2025-09-05,2025-09-10,Standard,1,448.52,0.05,Percentage,426.09
ORD-029576,LINE-053312,2025-12-13,CUST-007306,NVA-SEA-0022,33072,2025-12-13,2025-12-19,Standard,1,191.19,0.15,Percentage,162.51
ORD-029576,LINE-053313,2025-12-13,CUST-007306,NVA-SEA-0017,33072,2025-12-13,2025-12-19,Standard,1,191.22,0.11,Percentage,170.19
ORD-029577,LINE-053314,2025-12-24,CUST-018256,NVA-KDN-0024,30567,2025-12-26,2025-12-31,Standard,1,211.19,0.17,Percentage,175.29
ORD-029578,LINE-053315,2025-06-22,CUST-008548,NVA-TXT-0042,84517,2025-06-23,2025-06-25,Standard,1,188.7,0.15,Percentage,160.39
ORD-029578,LINE-053316,2025-06-22,CUST-008548,NVA-TXT-0052,84517,2025-06-23,2025-06-25,Standard,1,173.2,0.21,Percentage,136.83
ORD-029579,LINE-053317,2025-07-05,CUST-002882,NVA-TXT-0019,35352,2025-07-06,2025-07-09,Standard,1,190.01,0.22,Percentage,148.21
ORD-029579,LINE-053318,2025-07-05,CUST-002882,NVA-TXT-0038,35352,2025-07-06,2025-07-09,Standard,1,112.11,0.11,Percentage,99.78
ORD-029580,LINE-053319,2025-07-22,CUST-001810,NVA-SEA-0020,51410,2025-07-23,2025-07-28,Standard,1,815.0,0.0,Percentage,815.0
ORD-029581,LINE-053320,2025-09-20,CUST-014708,NVA-LGT-0005,30526,2025-09-21,2025-09-27,Standard,1,300.92,0.0,Percentage,300.92
ORD-029582,LINE-053321,2025-08-18,CUST-010484,NVA-FUR-0066,7093-055,2025-08-19,2025-08-23,Express,1,512.71,0.08,Percentage,471.69
ORD-029582,LINE-053322,2025-08-18,CUST-010484,NVA-FUR-0003,7093-055,2025-08-19,2025-08-23,Express,1,255.31,0.07,Percentage,237.44
ORD-029583,LINE-053323,2025-05-16,CUST-000189,NVA-DEC-0107,37610,2025-05-17,2025-05-20,Standard,1,220.44,0.03,Percentage,213.83
ORD-029583,LINE-053324,2025-05-16,CUST-000189,NVA-LGT-0005,37610,2025-05-17,2025-05-20,Standard,1,303.71,0.08,Percentage,279.41
ORD-029583,LINE-053325,2025-05-16,CUST-000189,NVA-TXT-0049,37610,2025-05-17,2025-05-20,Standard,1,78.36,0.04,Percentage,75.23
ORD-029583,LINE-053326,2025-05-16,CUST-000189,NVA-TXT-0019,37610,2025-05-17,2025-05-20,Standard,1,193.54,0.03,Percentage,187.73
ORD-029584,LINE-053327,2025-11-13,CUST-001453,NVA-DEC-0088,38300,2025-11-15,2025-11-19,Express,1,171.87,0.33,Percentage,115.15
ORD-029585,LINE-053328,2025-06-15,CUST-000926,NVA-LGT-0043,21104,2025-06-15,2025-06-17,Standard,1,264.11,0.12,Percentage,232.42
ORD-029585,LINE-053329,2025-06-15,CUST-000926,NVA-DEC-0071,21104,2025-06-15,2025-06-17,Standard,1,56.06,0.23,Percentage,43.17
ORD-029586,LINE-053330,2025-12-11,CUST-002706,NVA-TXT-0022,17633,2025-12-12,2025-12-16,Standard,1,173.2,0.18,Percentage,142.02
ORD-029587,LINE-053331,2025-06-03,CUST-006368,NVA-SEA-0004,2968-459,2025-06-04,2025-06-11,Standard,1,530.02,0.04,Percentage,508.82
ORD-029587,LINE-053332,2025-06-03,CUST-006368,NVA-DEC-0048,2968-459,2025-06-04,2025-06-11,Standard,1,92.43,0.1,Percentage,83.19
ORD-029587,LINE-053333,2025-06-03,CUST-006368,NVA-KDN-0054,2968-459,2025-06-04,2025-06-11,Standard,1,140.72,0.02,Percentage,137.91
ORD-029588,LINE-053334,2025-07-17,CUST-015956,NVA-KDN-0049,45735,2025-07-17,2025-07-19,Premium,1,320.16,0.07,Percentage,297.75
ORD-029588,LINE-053335,2025-07-17,CUST-015956,NVA-KDN-0021,45735,2025-07-17,2025-07-19,Premium,1,170.29,0.02,Percentage,166.88
ORD-029589,LINE-053336,2025-11-15,CUST-012290,NVA-DEC-0112,38300,2025-11-16,2025-11-20,Standard,1,217.17,0.18,Percentage,178.08
ORD-029590,LINE-053337,2025-05-23,CUST-014026,NVA-DEC-0113,42159,2025-05-24,2025-05-26,Standard,1,689.33,0.0,Percentage,689.33
ORD-029591,LINE-053338,2025-01-17,CUST-009626,NVA-KDN-0049, 63089,2025-01-17,2025-01-22,Standard,1,331.92,0.12,Percentage,292.09
ORD-029592,LINE-053339,2025-09-15,CUST-013232,NVA-FUR-0095,29473,2025-09-17,2025-09-22,Standard,1,878.22,0.0,Percentage,878.22
ORD-029593,LINE-053340,2025-06-07,CUST-013679,NVA-FUR-0043,54217,2025-06-08,2025-06-10,Standard,1,192.83,0.0,Percentage,192.83
