order_id,order_line_id,order_date,customer_id,product_id,country,ship_date,delivery_date,ship_mode,quantity,unit_price,discount,gross_sales,discount_amount,net_sales,cogs,return_Amount,return_quantity,net_revenue_after_returns,adjusted_gross_profit
ORD-028600,LINE-051542,2025-11-24,CUST-007931,NVA-KDN-0054,SPAIN,2025-11-26,2025-11-30,Standard,1,142.34,0.19,142.34,27.0446,115.30,16.46,0.00,0,115.30,98.84
ORD-028600,LINE-051543,2025-11-24,CUST-007931,NVA-TXT-0017,SPAIN,2025-11-26,2025-11-30,Standard,3,301.73,0.34,905.19,307.7646,597.43,144.00,0.00,0,597.43,453.43
ORD-028601,LINE-051544,2025-06-24,CUST-008296,NVA-KDN-0003,SPAIN,2025-06-25,2025-07-01,Standard,1,500.91,0.14,500.91,70.1274,430.78,33.37,0.00,0,430.78,397.41
ORD-028602,LINE-051545,2025-02-19,CUST-009665,NVA-DEC-0093,FRANCE,2025-02-20,2025-02-24,Standard,1,303.19,0.00,303.19,0.0000,303.19,21.35,0.00,0,303.19,281.84
ORD-028603,LINE-051546,2025-02-12,CUST-008503,NVA-TXT-0071,FRANCE,2025-02-13,2025-02-15,Express,1,289.00,0.00,289.00,0.0000,289.00,41.95,0.00,0,289.00,247.05
ORD-028604,LINE-051547,2025-12-03,CUST-006311,NVA-FUR-0032,FRANCE,2025-12-04,2025-12-08,Standard,1,365.35,0.11,365.35,40.1885,325.16,227.54,325.16,1,0.00,-227.54
ORD-028605,LINE-051548,2025-11-14,CUST-011949,NVA-SEA-0006,FRANCE,2025-11-16,2025-11-20,Standard,1,287.50,0.23,287.50,66.1250,221.38,14.63,0.00,0,221.38,206.75
ORD-028606,LINE-051549,2025-01-09,CUST-008298,NVA-FUR-0067,FRANCE,2025-01-09,2025-01-12,Standard,1,526.35,0.29,526.35,152.6415,373.71,354.19,0.00,0,373.71,19.52
ORD-028606,LINE-051550,2025-01-09,CUST-008298,NVA-TXT-0019,FRANCE,2025-01-09,2025-01-12,Standard,1,202.71,0.29,202.71,58.7859,143.92,26.65,0.00,0,143.92,117.27
ORD-028607,LINE-051551,2025-07-14,CUST-018918,NVA-FUR-0032,FRANCE,2025-07-15,2025-07-17,Standard,1,388.95,0.16,388.95,62.2320,326.72,227.54,0.00,0,326.72,99.18
ORD-028608,LINE-051552,2025-09-03,CUST-005721,NVA-DEC-0053,FRANCE,2025-09-04,2025-09-06,Standard,3,139.34,0.07,418.02,29.2614,388.76,39.30,0.00,0,388.76,349.46
ORD-028609,LINE-051553,2025-09-13,CUST-014565,NVA-DEC-0009,FRANCE,2025-09-13,2025-09-18,Standard,1,127.43,0.08,127.43,10.1944,117.24,12.35,0.00,0,117.24,104.89
ORD-028609,LINE-051554,2025-09-13,CUST-014565,NVA-LGT-0055,FRANCE,2025-09-13,2025-09-18,Standard,1,341.78,0.07,341.78,23.9246,317.86,86.16,317.86,1,0.00,-86.16
ORD-028609,LINE-051555,2025-09-13,CUST-014565,NVA-TXT-0010,FRANCE,2025-09-13,2025-09-18,Standard,1,459.48,0.00,459.48,0.0000,459.48,51.27,459.48,1,0.00,-51.27
ORD-028610,LINE-051556,2025-07-26,CUST-017329,NVA-TXT-0080,SPAIN,2025-07-28,2025-07-31,Standard,2,281.86,0.00,563.72,0.0000,563.72,80.82,0.00,0,563.72,482.90
ORD-028610,LINE-051557,2025-07-26,CUST-017329,NVA-DEC-0093,SPAIN,2025-07-28,2025-07-31,Standard,1,294.42,0.06,294.42,17.6652,276.75,21.35,0.00,0,276.75,255.40
ORD-028610,LINE-051558,2025-07-26,CUST-017329,NVA-DEC-0016,SPAIN,2025-07-28,2025-07-31,Standard,1,261.59,0.00,261.59,0.0000,261.59,13.82,0.00,0,261.59,247.77
ORD-028610,LINE-051559,2025-07-26,CUST-017329,NVA-DEC-0107,SPAIN,2025-07-28,2025-07-31,Standard,1,228.44,0.09,228.44,20.5596,207.88,17.94,0.00,0,207.88,189.94
ORD-028610,LINE-051560,2025-07-26,CUST-017329,NVA-DEC-0051,SPAIN,2025-07-28,2025-07-31,Standard,1,52.99,0.04,52.99,2.1196,50.87,5.16,0.00,0,50.87,45.71
ORD-028611,LINE-051561,2025-09-22,CUST-009322,NVA-KDN-0054,SPAIN,2025-09-24,2025-09-29,Standard,1,150.66,0.09,150.66,13.5594,137.10,16.46,0.00,0,137.10,120.64
ORD-028611,LINE-051562,2025-09-22,CUST-009322,NVA-KDN-0046,SPAIN,2025-09-24,2025-09-29,Standard,1,173.55,0.06,173.55,10.4130,163.14,14.97,163.14,1,0.00,-14.97
ORD-028612,LINE-051563,2025-06-06,CUST-009756,NVA-DEC-0015,SPAIN,2025-06-07,2025-06-11,Standard,1,695.70,0.07,695.70,48.6990,647.00,32.32,0.00,0,647.00,614.68
ORD-028613,LINE-051564,2025-05-07,CUST-004850,NVA-FUR-0054,FRANCE,2025-05-08,2025-05-12,Standard,1,1601.73,0.03,1601.73,48.0519,1553.68,549.39,0.00,0,1553.68,1004.29
ORD-028614,LINE-051565,2025-02-10,CUST-012091,NVA-LGT-0052,FRANCE,2025-02-12,2025-02-16,Standard,2,79.69,0.09,159.38,14.3442,145.04,55.94,0.00,0,145.04,89.10
ORD-028614,LINE-051566,2025-02-10,CUST-012091,NVA-DEC-0053,FRANCE,2025-02-12,2025-02-16,Standard,1,136.76,0.00,136.76,0.0000,136.76,13.10,0.00,0,136.76,123.66
ORD-028614,LINE-051567,2025-02-10,CUST-012091,NVA-LGT-0068,FRANCE,2025-02-12,2025-02-16,Standard,2,133.29,0.09,266.58,23.9922,242.59,93.84,0.00,0,242.59,148.75
ORD-028615,LINE-051568,2025-11-08,CUST-014639,NVA-DEC-0112,FRANCE,2025-11-10,2025-11-14,Standard,1,229.87,0.27,229.87,62.0649,167.81,14.98,0.00,0,167.81,152.83
ORD-028616,LINE-051569,2025-09-07,CUST-015907,NVA-FUR-0091,FRANCE,2025-09-08,2025-09-12,Standard,2,471.14,0.00,942.28,0.0000,942.28,565.04,0.00,0,942.28,377.24
ORD-028616,LINE-051570,2025-09-07,CUST-015907,NVA-LGT-0045,FRANCE,2025-09-08,2025-09-12,Standard,1,201.95,0.04,201.95,8.0780,193.87,64.03,0.00,0,193.87,129.84
ORD-028616,LINE-051571,2025-09-07,CUST-015907,NVA-FUR-0067,FRANCE,2025-09-08,2025-09-12,Standard,1,512.86,0.07,512.86,35.9002,476.96,354.19,0.00,0,476.96,122.77
ORD-028616,LINE-051572,2025-09-07,CUST-015907,NVA-FUR-0081,FRANCE,2025-09-08,2025-09-12,Standard,1,1051.10,0.05,1051.10,52.5550,998.54,471.71,0.00,0,998.54,526.83
ORD-028616,LINE-051573,2025-09-07,CUST-015907,NVA-DEC-0017,FRANCE,2025-09-08,2025-09-12,Standard,1,222.08,0.00,222.08,0.0000,222.08,17.48,0.00,0,222.08,204.60
ORD-028617,LINE-051574,2025-08-01,CUST-015866,NVA-KDN-0047,SPAIN,2025-08-02,2025-08-09,Standard,1,182.76,0.07,182.76,12.7932,169.97,16.40,0.00,0,169.97,153.57
ORD-028617,LINE-051575,2025-08-01,CUST-015866,NVA-KDN-0049,SPAIN,2025-08-02,2025-08-09,Standard,1,292.92,0.06,292.92,17.5752,275.34,27.23,0.00,0,275.34,248.11
ORD-028618,LINE-051576,2025-11-23,CUST-016151,NVA-TXT-0079,FRANCE,2025-11-24,2025-11-28,Standard,1,445.97,0.17,445.97,75.8149,370.16,40.77,0.00,0,370.16,329.39
ORD-028619,LINE-051577,2025-04-03,CUST-001706,NVA-TXT-0075,FRANCE,2025-04-04,2025-04-09,Standard,1,149.75,0.07,149.75,10.4825,139.27,23.50,0.00,0,139.27,115.77
ORD-028620,LINE-051578,2025-09-02,CUST-008957,NVA-DEC-0099,PORTUGAL,2025-09-04,2025-09-08,Express,1,309.07,0.00,309.07,0.0000,309.07,21.50,0.00,0,309.07,287.57
ORD-028620,LINE-051579,2025-09-02,CUST-008957,NVA-TXT-0006,PORTUGAL,2025-09-04,2025-09-08,Express,1,809.40,0.00,809.40,0.0000,809.40,68.76,0.00,0,809.40,740.64
ORD-028620,LINE-051580,2025-09-02,CUST-008957,NVA-DEC-0040,PORTUGAL,2025-09-04,2025-09-08,Express,1,194.64,0.10,194.64,19.4640,175.18,14.45,0.00,0,175.18,160.73
ORD-028621,LINE-051581,2025-12-04,CUST-008008,NVA-FUR-0091,SPAIN,2025-12-06,2025-12-09,Standard,3,415.45,0.14,1246.35,174.4890,1071.86,847.56,0.00,0,1071.86,224.30
ORD-028622,LINE-051582,2025-04-29,CUST-008307,NVA-TXT-0042,FRANCE,2025-04-30,2025-05-04,Express,1,204.62,0.00,204.62,0.0000,204.62,26.94,0.00,0,204.62,177.68
ORD-028622,LINE-051583,2025-04-29,CUST-008307,NVA-TXT-0019,FRANCE,2025-04-30,2025-05-04,Express,1,199.97,0.00,199.97,0.0000,199.97,26.65,199.97,1,0.00,-26.65
ORD-028623,LINE-051584,2025-05-29,CUST-013466,NVA-DEC-0107,FRANCE,2025-05-31,2025-06-04,Standard,1,224.79,0.00,224.79,0.0000,224.79,17.94,0.00,0,224.79,206.85
ORD-028623,LINE-051585,2025-05-29,CUST-013466,NVA-LGT-0032,FRANCE,2025-05-31,2025-06-04,Standard,1,87.35,0.00,87.35,0.0000,87.35,35.30,0.00,0,87.35,52.05
ORD-028623,LINE-051586,2025-05-29,CUST-013466,NVA-DEC-0055,FRANCE,2025-05-31,2025-06-04,Standard,1,166.25,0.06,166.25,9.9750,156.27,11.76,0.00,0,156.27,144.51
ORD-028624,LINE-051587,2025-06-06,CUST-001787,NVA-FUR-0063,FRANCE,2025-06-07,2025-06-10,Standard,3,594.03,0.07,1782.09,124.7463,1657.34,1055.01,0.00,0,1657.34,602.33
ORD-028624,LINE-051588,2025-06-06,CUST-001787,NVA-FUR-0067,FRANCE,2025-06-07,2025-06-10,Standard,1,521.05,0.00,521.05,0.0000,521.05,354.19,0.00,0,521.05,166.86
ORD-028624,LINE-051589,2025-06-06,CUST-001787,NVA-FUR-0043,FRANCE,2025-06-07,2025-06-10,Standard,1,206.13,0.00,206.13,0.0000,206.13,153.07,0.00,0,206.13,53.06
ORD-028624,LINE-051590,2025-06-06,CUST-001787,NVA-FUR-0066,FRANCE,2025-06-07,2025-06-10,Standard,1,535.18,0.00,535.18,0.0000,535.18,313.09,0.00,0,535.18,222.09
ORD-028625,LINE-051591,2025-04-04,CUST-016141,NVA-FUR-0070,SPAIN,2025-04-05,2025-04-09,Standard,1,332.42,0.00,332.42,0.0000,332.42,246.63,0.00,0,332.42,85.79
ORD-028625,LINE-051592,2025-04-04,CUST-016141,NVA-DEC-0068,SPAIN,2025-04-05,2025-04-09,Standard,2,275.22,0.09,550.44,49.5396,500.90,42.82,0.00,0,500.90,458.08
ORD-028626,LINE-051593,2025-06-04,CUST-000622,NVA-FUR-0043,FRANCE,2025-06-04,2025-06-07,Standard,1,176.04,0.02,176.04,3.5208,172.52,153.07,0.00,0,172.52,19.45
ORD-028626,LINE-051594,2025-06-04,CUST-000622,NVA-TXT-0086,FRANCE,2025-06-04,2025-06-07,Standard,1,283.25,0.05,283.25,14.1625,269.09,25.95,0.00,0,269.09,243.14
ORD-028626,LINE-051595,2025-06-04,CUST-000622,NVA-FUR-0070,FRANCE,2025-06-04,2025-06-07,Standard,1,299.74,0.04,299.74,11.9896,287.75,246.63,0.00,0,287.75,41.12
ORD-028627,LINE-051596,2025-03-12,CUST-001135,NVA-DEC-0081,PORTUGAL,2025-03-13,2025-03-17,Standard,1,176.31,0.03,176.31,5.2893,171.02,12.44,0.00,0,171.02,158.58
ORD-028628,LINE-051597,2025-03-10,CUST-009313,NVA-TXT-0057,FRANCE,2025-03-10,2025-03-13,Standard,1,457.94,0.06,457.94,27.4764,430.46,53.55,0.00,0,430.46,376.91
ORD-028629,LINE-051598,2025-09-29,CUST-008572,NVA-FUR-0044,SPAIN,2025-09-30,2025-10-08,Express,1,418.38,0.02,418.38,8.3676,410.01,287.36,0.00,0,410.01,122.65
ORD-028629,LINE-051599,2025-09-29,CUST-008572,NVA-FUR-0085,SPAIN,2025-09-30,2025-10-08,Express,1,534.64,0.00,534.64,0.0000,534.64,334.67,534.64,1,0.00,-334.67
ORD-028629,LINE-051600,2025-09-29,CUST-008572,NVA-DEC-0092,SPAIN,2025-09-30,2025-10-08,Express,1,260.03,0.00,260.03,0.0000,260.03,19.66,0.00,0,260.03,240.37
ORD-028629,LINE-051601,2025-09-29,CUST-008572,NVA-FUR-0071,SPAIN,2025-09-30,2025-10-08,Express,2,232.90,0.00,465.80,0.0000,465.80,401.96,0.00,0,465.80,63.84
ORD-028630,LINE-051602,2025-03-27,CUST-001427,NVA-FUR-0036,FRANCE,2025-03-28,2025-03-31,Express,1,205.01,0.07,205.01,14.3507,190.66,164.82,0.00,0,190.66,25.84
ORD-028630,LINE-051603,2025-03-27,CUST-001427,NVA-LGT-0068,FRANCE,2025-03-28,2025-03-31,Express,1,124.71,0.00,124.71,0.0000,124.71,46.92,0.00,0,124.71,77.79
ORD-028631,LINE-051604,2025-08-10,CUST-013813,NVA-SEA-0025,FRANCE,2025-08-10,2025-08-14,Standard,1,280.88,0.00,280.88,0.0000,280.88,16.39,0.00,0,280.88,264.49
ORD-028632,LINE-051605,2025-12-06,CUST-013453,NVA-LGT-0048,FRANCE,2025-12-06,2025-12-08,Express,1,141.42,0.13,141.42,18.3846,123.04,49.23,0.00,0,123.04,73.81
ORD-028632,LINE-051606,2025-12-06,CUST-013453,NVA-DEC-0092,FRANCE,2025-12-06,2025-12-08,Express,3,241.85,0.13,725.55,94.3215,631.23,58.98,0.00,0,631.23,572.25
ORD-028633,LINE-051607,2025-01-26,CUST-018549,NVA-LGT-0068,FRANCE,2025-01-27,2025-01-30,Standard,1,127.81,0.24,127.81,30.6744,97.14,46.92,0.00,0,97.14,50.22
ORD-028633,LINE-051608,2025-01-26,CUST-018549,NVA-LGT-0043,FRANCE,2025-01-27,2025-01-30,Standard,3,234.21,0.20,702.63,140.5260,562.10,206.40,0.00,0,562.10,355.70
ORD-028634,LINE-051609,2025-06-02,CUST-004335,NVA-TXT-0028,FRANCE,2025-06-04,2025-06-09,Standard,1,149.72,0.09,149.72,13.4748,136.25,21.76,136.25,1,0.00,-21.76
ORD-028634,LINE-051610,2025-06-02,CUST-004335,NVA-DEC-0068,FRANCE,2025-06-04,2025-06-09,Standard,1,267.56,0.00,267.56,0.0000,267.56,21.41,0.00,0,267.56,246.15
ORD-028635,LINE-051611,2025-02-23,CUST-018341,NVA-FUR-0083,FRANCE,2025-02-24,2025-02-26,Standard,1,674.67,0.00,674.67,0.0000,674.67,303.56,0.00,0,674.67,371.11
ORD-028636,LINE-051612,2025-05-03,CUST-014512,NVA-FUR-0031,FRANCE,2025-05-04,2025-05-09,Express,2,588.94,0.00,1177.88,0.0000,1177.88,711.52,0.00,0,1177.88,466.36
ORD-028637,LINE-051613,2025-10-15,CUST-014876,NVA-FUR-0052,FRANCE,2025-10-16,2025-10-21,Standard,1,885.13,0.03,885.13,26.5539,858.58,401.37,858.58,1,0.00,-401.37
ORD-028638,LINE-051614,2025-02-10,CUST-002444,NVA-FUR-0048,FRANCE,2025-02-12,2025-02-15,Premium,1,1747.05,0.00,1747.05,0.0000,1747.05,604.96,0.00,0,1747.05,1142.09
ORD-028639,LINE-051615,2025-11-01,CUST-007061,NVA-TXT-0010,SPAIN,2025-11-03,2025-11-08,Standard,2,495.16,0.26,990.32,257.4832,732.84,102.54,0.00,0,732.84,630.30
ORD-028639,LINE-051616,2025-11-01,CUST-007061,NVA-TXT-0055,SPAIN,2025-11-03,2025-11-08,Standard,2,171.25,0.28,342.50,95.9000,246.60,42.78,0.00,0,246.60,203.82
ORD-028640,LINE-051617,2025-11-27,CUST-013592,NVA-KDN-0059,FRANCE,2025-11-28,2025-12-02,Standard,2,173.55,0.17,347.10,59.0070,288.09,28.66,0.00,0,288.09,259.43
ORD-028641,LINE-051618,2025-03-22,CUST-018125,NVA-LGT-0021,FRANCE,2025-03-23,2025-03-28,Standard,1,164.22,0.09,164.22,14.7798,149.44,44.88,0.00,0,149.44,104.56
ORD-028642,LINE-051619,2025-07-02,CUST-000326,NVA-FUR-0067,FRANCE,2025-07-04,2025-07-07,Express,1,533.19,0.12,533.19,63.9828,469.21,354.19,0.00,0,469.21,115.02
ORD-028642,LINE-051620,2025-07-02,CUST-000326,NVA-LGT-0040,FRANCE,2025-07-04,2025-07-07,Express,1,165.77,0.10,165.77,16.5770,149.19,58.88,149.19,1,0.00,-58.88
ORD-028643,LINE-051621,2025-11-27,CUST-016869,NVA-FUR-0046,FRANCE,2025-11-28,2025-12-02,Standard,1,336.69,0.17,336.69,57.2373,279.45,190.20,0.00,0,279.45,89.25
ORD-028643,LINE-051622,2025-11-27,CUST-016869,NVA-TXT-0011,FRANCE,2025-11-28,2025-12-02,Standard,2,133.38,0.32,266.76,85.3632,181.40,48.62,0.00,0,181.40,132.78
ORD-028644,LINE-051623,2025-01-05,CUST-013099,NVA-FUR-0043,FRANCE,2025-01-06,2025-01-10,Standard,1,185.15,0.26,185.15,48.1390,137.01,153.07,0.00,0,137.01,-16.06
ORD-028645,LINE-051624,2025-12-04,CUST-003185,NVA-LGT-0030,FRANCE,2025-12-05,2025-12-09,Express,2,640.60,0.07,1281.20,89.6840,1191.52,293.96,0.00,0,1191.52,897.56
ORD-028646,LINE-051625,2025-01-04,CUST-012078,NVA-FUR-0032,FRANCE,2025-01-04,2025-01-06,Standard,1,327.46,0.32,327.46,104.7872,222.67,227.54,0.00,0,222.67,-4.87
ORD-028646,LINE-051626,2025-01-04,CUST-012078,NVA-FUR-0008,FRANCE,2025-01-04,2025-01-06,Standard,1,531.43,0.35,531.43,186.0005,345.43,301.13,0.00,0,345.43,44.30
ORD-028646,LINE-051627,2025-01-04,CUST-012078,NVA-LGT-0073,FRANCE,2025-01-04,2025-01-06,Standard,1,206.29,0.12,206.29,24.7548,181.54,51.70,0.00,0,181.54,129.84
ORD-028646,LINE-051628,2025-01-04,CUST-012078,NVA-TXT-0049,FRANCE,2025-01-04,2025-01-06,Standard,2,88.84,0.25,177.68,44.4200,133.26,30.84,0.00,0,133.26,102.42
ORD-028647,LINE-051629,2025-06-02,CUST-017066,NVA-FUR-0032,FRANCE,2025-06-03,2025-06-05,Standard,1,364.01,0.10,364.01,36.4010,327.61,227.54,0.00,0,327.61,100.07
ORD-028648,LINE-051630,2025-10-04,CUST-012148,NVA-FUR-0070,FRANCE,2025-10-05,2025-10-08,Express,2,337.76,0.06,675.52,40.5312,634.99,493.26,634.99,2,0.00,-493.26
ORD-028649,LINE-051631,2025-10-31,CUST-014725,NVA-FUR-0036,PORTUGAL,2025-11-02,2025-11-08,Standard,1,207.58,0.00,207.58,0.0000,207.58,164.82,0.00,0,207.58,42.76
ORD-028649,LINE-051632,2025-10-31,CUST-014725,NVA-FUR-0003,PORTUGAL,2025-11-02,2025-11-08,Standard,3,252.88,0.00,758.64,0.0000,758.64,570.87,0.00,0,758.64,187.77
ORD-028649,LINE-051633,2025-10-31,CUST-014725,NVA-TXT-0077,PORTUGAL,2025-11-02,2025-11-08,Standard,1,314.34,0.06,314.34,18.8604,295.48,45.87,0.00,0,295.48,249.61
ORD-028650,LINE-051634,2025-04-14,CUST-009228,NVA-FUR-0031,SPAIN,2025-04-15,2025-04-18,Standard,1,586.22,0.02,586.22,11.7244,574.50,355.76,0.00,0,574.50,218.74
ORD-028651,LINE-051635,2025-08-17,CUST-003902,NVA-FUR-0025,FRANCE,2025-08-17,2025-08-20,Standard,1,1313.92,0.00,1313.92,0.0000,1313.92,474.62,0.00,0,1313.92,839.30
ORD-028651,LINE-051636,2025-08-17,CUST-003902,NVA-TXT-0068,FRANCE,2025-08-17,2025-08-20,Standard,1,55.86,0.08,55.86,4.4688,51.39,10.43,0.00,0,51.39,40.96
ORD-028651,LINE-051637,2025-08-17,CUST-003902,NVA-FUR-0030,FRANCE,2025-08-17,2025-08-20,Standard,1,468.15,0.00,468.15,0.0000,468.15,288.19,0.00,0,468.15,179.96
ORD-028651,LINE-051638,2025-08-17,CUST-003902,NVA-LGT-0002,FRANCE,2025-08-17,2025-08-20,Standard,1,127.48,0.00,127.48,0.0000,127.48,36.70,0.00,0,127.48,90.78
ORD-028651,LINE-051639,2025-08-17,CUST-003902,NVA-DEC-0079,FRANCE,2025-08-17,2025-08-20,Standard,1,145.01,0.00,145.01,0.0000,145.01,13.79,0.00,0,145.01,131.22
ORD-028652,LINE-051640,2025-08-06,CUST-006602,NVA-TXT-0041,PORTUGAL,2025-08-07,2025-08-14,Express,1,162.24,0.00,162.24,0.0000,162.24,20.70,0.00,0,162.24,141.54
ORD-028653,LINE-051641,2025-09-07,CUST-003759,NVA-DEC-0054,SPAIN,2025-09-09,2025-09-14,Standard,1,451.03,0.00,451.03,0.0000,451.03,26.37,0.00,0,451.03,424.66
ORD-028654,LINE-051642,2025-11-04,CUST-001569,NVA-LGT-0013,FRANCE,2025-11-05,2025-11-09,Standard,1,339.77,0.25,339.77,84.9425,254.83,66.51,0.00,0,254.83,188.32
ORD-028655,LINE-051643,2025-04-01,CUST-005878,NVA-KDN-0026,SPAIN,2025-04-03,2025-04-08,Standard,2,584.12,0.00,1168.24,0.0000,1168.24,82.78,0.00,0,1168.24,1085.46
ORD-028656,LINE-051644,2025-04-14,CUST-009223,NVA-FUR-0010,FRANCE,2025-04-14,2025-04-16,Standard,3,837.76,0.04,2513.28,100.5312,2412.75,1366.56,0.00,0,2412.75,1046.19
ORD-028656,LINE-051645,2025-04-14,CUST-009223,NVA-TXT-0068,FRANCE,2025-04-14,2025-04-16,Standard,1,56.55,0.00,56.55,0.0000,56.55,10.43,0.00,0,56.55,46.12
ORD-028657,LINE-051646,2025-06-22,CUST-015854,NVA-LGT-0049,SPAIN,2025-06-23,2025-06-27,Express,1,336.40,0.18,336.40,60.5520,275.85,70.01,0.00,0,275.85,205.84
ORD-028658,LINE-051647,2025-01-22,CUST-019830,NVA-FUR-0008,SPAIN,2025-01-23,2025-01-26,Standard,3,537.01,0.18,1611.03,289.9854,1321.04,903.39,0.00,0,1321.04,417.65
ORD-028659,LINE-051648,2025-07-22,CUST-014342,NVA-TXT-0097,SPAIN,2025-07-24,2025-07-27,Standard,1,128.75,0.00,128.75,0.0000,128.75,18.20,0.00,0,128.75,110.55
ORD-028660,LINE-051649,2025-07-30,CUST-003322,NVA-LGT-0046,FRANCE,2025-08-01,2025-08-05,Standard,1,292.84,0.06,292.84,17.5704,275.27,81.46,0.00,0,275.27,193.81
ORD-028661,LINE-051650,2025-12-21,CUST-011072,NVA-SEA-0022,SPAIN,2025-12-21,2025-12-27,Express,1,180.41,0.06,180.41,10.8246,169.59,13.95,0.00,0,169.59,155.64
ORD-028661,LINE-051651,2025-12-21,CUST-011072,NVA-SEA-0030,SPAIN,2025-12-21,2025-12-27,Express,1,528.36,0.12,528.36,63.4032,464.96,30.52,0.00,0,464.96,434.44
ORD-028662,LINE-051652,2025-11-09,CUST-012349,NVA-SEA-0036,PORTUGAL,2025-11-10,2025-11-17,Standard,1,222.48,0.15,222.48,33.3720,189.11,16.62,0.00,0,189.11,172.49
ORD-028663,LINE-051653,2025-01-14,CUST-013325,NVA-FUR-0017,FRANCE,2025-01-15,2025-01-20,Standard,1,381.45,0.23,381.45,87.7335,293.72,239.88,0.00,0,293.72,53.84
ORD-028663,LINE-051654,2025-01-14,CUST-013325,NVA-TXT-0092,FRANCE,2025-01-15,2025-01-20,Standard,1,227.16,0.19,227.16,43.1604,184.00,32.35,0.00,0,184.00,151.65
ORD-028663,LINE-051655,2025-01-14,CUST-013325,NVA-FUR-0057,FRANCE,2025-01-15,2025-01-20,Standard,2,174.60,0.31,349.20,108.2520,240.95,290.16,0.00,0,240.95,-49.21
ORD-028664,LINE-051656,2025-01-19,CUST-006430,NVA-DEC-0060,SPAIN,2025-01-20,2025-01-26,Standard,1,223.70,0.12,223.70,26.8440,196.86,16.13,0.00,0,196.86,180.73
ORD-028665,LINE-051657,2025-07-21,CUST-014588,NVA-KDN-0049,FRANCE,2025-07-21,2025-07-26,Standard,1,260.70,0.00,260.70,0.0000,260.70,27.23,260.70,1,0.00,-27.23
ORD-028665,LINE-051658,2025-07-21,CUST-014588,NVA-KDN-0007,FRANCE,2025-07-21,2025-07-26,Standard,1,202.68,0.00,202.68,0.0000,202.68,18.73,0.00,0,202.68,183.95
ORD-028665,LINE-051659,2025-07-21,CUST-014588,NVA-DEC-0060,FRANCE,2025-07-21,2025-07-26,Standard,1,211.41,0.00,211.41,0.0000,211.41,16.13,0.00,0,211.41,195.28
ORD-028666,LINE-051660,2025-05-31,CUST-017877,NVA-SEA-0038,FRANCE,2025-05-31,2025-06-03,Standard,1,438.29,0.00,438.29,0.0000,438.29,17.64,438.29,1,0.00,-17.64
ORD-028666,LINE-051661,2025-05-31,CUST-017877,NVA-KDN-0021,FRANCE,2025-05-31,2025-06-03,Standard,1,172.76,0.00,172.76,0.0000,172.76,20.24,0.00,0,172.76,152.52
ORD-028667,LINE-051662,2025-12-21,CUST-006492,NVA-LGT-0045,SPAIN,2025-12-22,2025-12-29,Express,1,211.64,0.07,211.64,14.8148,196.83,64.03,0.00,0,196.83,132.80
ORD-028668,LINE-051663,2025-02-07,CUST-013867,NVA-KDN-0032,FRANCE,2025-02-08,2025-02-11,Standard,1,341.21,0.00,341.21,0.0000,341.21,22.01,0.00,0,341.21,319.20
ORD-028668,LINE-051664,2025-02-07,CUST-013867,NVA-DEC-0114,FRANCE,2025-02-08,2025-02-11,Standard,1,135.73,0.00,135.73,0.0000,135.73,13.64,135.73,1,0.00,-13.64
ORD-028668,LINE-051665,2025-02-07,CUST-013867,NVA-TXT-0042,FRANCE,2025-02-08,2025-02-11,Standard,3,185.03,0.00,555.09,0.0000,555.09,80.82,0.00,0,555.09,474.27
ORD-028668,LINE-051666,2025-02-07,CUST-013867,NVA-KDN-0012,FRANCE,2025-02-08,2025-02-11,Standard,1,500.84,0.09,500.84,45.0756,455.76,32.49,0.00,0,455.76,423.27
ORD-028669,LINE-051667,2025-10-07,CUST-017682,NVA-TXT-0036,FRANCE,2025-10-09,2025-10-12,Standard,1,46.64,0.00,46.64,0.0000,46.64,7.70,46.64,1,0.00,-7.70
ORD-028669,LINE-051668,2025-10-07,CUST-017682,NVA-DEC-0053,FRANCE,2025-10-09,2025-10-12,Standard,1,135.53,0.00,135.53,0.0000,135.53,13.10,0.00,0,135.53,122.43
ORD-028670,LINE-051669,2025-05-19,CUST-012174,NVA-KDN-0036,SPAIN,2025-05-19,2025-05-25,Standard,1,444.96,0.00,444.96,0.0000,444.96,28.83,0.00,0,444.96,416.13
ORD-028671,LINE-051670,2025-10-31,CUST-004359,NVA-DEC-0017,PORTUGAL,2025-10-31,2025-11-05,Standard,1,239.91,0.00,239.91,0.0000,239.91,17.48,0.00,0,239.91,222.43
ORD-028671,LINE-051671,2025-10-31,CUST-004359,NVA-LGT-0055,PORTUGAL,2025-10-31,2025-11-05,Standard,1,315.46,0.07,315.46,22.0822,293.38,86.16,0.00,0,293.38,207.22
ORD-028672,LINE-051672,2025-03-15,CUST-017658,NVA-KDN-0023,FRANCE,2025-03-16,2025-03-20,Standard,1,405.06,0.08,405.06,32.4048,372.66,26.55,0.00,0,372.66,346.11
ORD-028672,LINE-051673,2025-03-15,CUST-017658,NVA-TXT-0013,FRANCE,2025-03-16,2025-03-20,Standard,1,582.79,0.07,582.79,40.7953,541.99,47.56,0.00,0,541.99,494.43
ORD-028673,LINE-051674,2025-02-06,CUST-016147,NVA-DEC-0075,FRANCE,2025-02-06,2025-02-11,Express,1,142.19,0.00,142.19,0.0000,142.19,9.89,0.00,0,142.19,132.30
