Marketing_ID,Date,Country,Channel,Campaign_ID,Campaign_Name,Spend,Impressions,Clicks
MKT-004604,2025-05-26,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,173.34,2782,110
MKT-004605,2025-05-26,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,100.02,6305,139
MKT-004606,2025-05-26,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,180.41,12426,515
MKT-004607,2025-05-26,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,399.25,13776,396
MKT-004608,2025-05-26,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,412.53,24176,467
MKT-004609,2025-05-27,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,387.34,83058,4679
MKT-004610,2025-05-27,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,757.91,19028,765
MKT-004611,2025-05-27,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,676.48,28584,629
MKT-004612,2025-05-27,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,59.87,1999,129
MKT-004613,2025-05-27,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,125.08,1675,72
MKT-004614,2025-05-27,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,90.85,5125,102
MKT-004615,2025-05-27,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,153.20,20079,1060
MKT-004616,2025-05-27,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,434.83,8922,246
MKT-004617,2025-05-27,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,330.83,11895,293
MKT-004618,2025-05-28,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,317.39,43649,2892
MKT-004619,2025-05-28,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,789.66,14666,656
MKT-004620,2025-05-28,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,705.37,37264,692
MKT-004621,2025-05-28,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,60.92,4512,208
MKT-004622,2025-05-28,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,150.23,2823,119
MKT-004623,2025-05-28,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,108.92,4407,96
MKT-004624,2025-05-28,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,148.06,8008,530
MKT-004625,2025-05-28,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,368.06,5672,201
MKT-004626,2025-05-28,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,489.17,18161,373
MKT-004627,2025-05-29,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,362.39,27221,1807
MKT-004628,2025-05-29,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,903.88,15883,711
MKT-004629,2025-05-29,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,520.09,25435,612
MKT-004630,2025-05-29,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,72.06,5896,373
MKT-004631,2025-05-29,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,135.04,2801,86
MKT-004632,2025-05-29,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,98.07,3205,84
MKT-004633,2025-05-29,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,190.78,16213,764
MKT-004634,2025-05-29,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,463.04,6585,250
MKT-004635,2025-05-29,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,372.27,22616,440
MKT-004636,2025-05-30,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,332.40,29806,1992
MKT-004637,2025-05-30,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,903.14,34864,1020
MKT-004638,2025-05-30,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,573.37,37436,632
MKT-004639,2025-05-30,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,54.97,5459,263
MKT-004640,2025-05-30,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,158.16,4501,156
MKT-004641,2025-05-30,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,114.96,7463,167
MKT-004642,2025-05-30,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,146.27,9224,517
MKT-004643,2025-05-30,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,365.82,7380,239
MKT-004644,2025-05-30,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,415.03,20065,449
MKT-004645,2025-05-31,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,385.69,20323,1230
MKT-004646,2025-05-31,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,837.82,13535,559
MKT-004647,2025-05-31,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,574.66,35484,801
MKT-004648,2025-05-31,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,53.40,4008,161
MKT-004649,2025-05-31,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,132.57,2885,76
MKT-004650,2025-05-31,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,98.98,5525,89
MKT-004651,2025-05-31,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,179.94,10612,398
MKT-004652,2025-05-31,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,383.34,7718,262
MKT-004653,2025-05-31,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,335.05,14345,290
MKT-004654,2025-06-01,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,381.28,17115,1069
MKT-004655,2025-06-01,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,820.31,9855,368
MKT-004656,2025-06-01,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,535.75,50068,711
MKT-004657,2025-06-01,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,54.50,3907,184
MKT-004658,2025-06-01,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,96.52,2902,69
MKT-004659,2025-06-01,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,104.73,6975,143
MKT-004660,2025-06-01,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,155.50,8596,371
MKT-004661,2025-06-01,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,290.02,4612,171
MKT-004662,2025-06-01,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,342.89,22329,470
MKT-004663,2025-06-02,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,363.34,14157,957
MKT-004664,2025-06-02,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,1049.47,33435,1063
MKT-004665,2025-06-02,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,763.09,34996,827
MKT-004666,2025-06-02,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,66.16,3557,246
MKT-004667,2025-06-02,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,114.96,2871,82
MKT-004668,2025-06-02,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,111.71,8045,176
MKT-004669,2025-06-02,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,178.93,8664,541
MKT-004670,2025-06-02,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,441.46,8072,239
MKT-004671,2025-06-02,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,382.48,10947,285
MKT-004672,2025-06-03,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,338.23,11224,785
MKT-004673,2025-06-03,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,933.57,34100,1489
MKT-004674,2025-06-03,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,540.64,27536,536
MKT-004675,2025-06-03,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,59.23,3407,174
MKT-004676,2025-06-03,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,148.37,2180,78
MKT-004677,2025-06-03,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,96.79,5996,124
MKT-004678,2025-06-03,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,191.64,10903,583
MKT-004679,2025-06-03,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,401.67,6614,220
MKT-004680,2025-06-03,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,367.30,16306,375
MKT-004681,2025-06-04,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,357.93,27908,1153
MKT-004682,2025-06-04,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,986.52,11217,414
MKT-004683,2025-06-04,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,693.88,78518,1310
MKT-004684,2025-06-04,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,58.57,5037,260
MKT-004685,2025-06-04,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,133.50,4393,124
MKT-004686,2025-06-04,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,117.26,9558,190
MKT-004687,2025-06-04,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,178.29,8968,566
MKT-004688,2025-06-04,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,421.63,6491,232
MKT-004689,2025-06-04,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,445.05,41902,474
MKT-004690,2025-06-05,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,371.56,42770,2344
MKT-004691,2025-06-05,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1024.44,20150,654
MKT-004692,2025-06-05,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,566.18,37467,805
MKT-004693,2025-06-05,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,72.36,6526,325
MKT-004694,2025-06-05,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,127.09,2747,109
MKT-004695,2025-06-05,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,107.23,4076,87
MKT-004696,2025-06-05,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,147.10,7292,421
MKT-004697,2025-06-05,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,417.34,7455,193
MKT-004698,2025-06-05,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,432.30,35556,457
MKT-004699,2025-06-06,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,360.74,40918,2274
MKT-004700,2025-06-06,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,843.23,23278,880
MKT-004701,2025-06-06,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,598.24,47658,899
MKT-004702,2025-06-06,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,54.55,5293,273
MKT-004703,2025-06-06,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,123.38,2958,64
MKT-004704,2025-06-06,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,115.19,4437,106
MKT-004705,2025-06-06,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,154.94,7113,478
MKT-004706,2025-06-06,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,360.26,6436,210
MKT-004707,2025-06-06,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,386.84,23463,391
MKT-004708,2025-06-07,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,356.97,20814,1317
MKT-004709,2025-06-07,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,805.20,11254,425
MKT-004710,2025-06-07,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,648.25,46401,950
MKT-004711,2025-06-07,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,43.19,1888,111
MKT-004712,2025-06-07,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,143.30,3682,121
MKT-004713,2025-06-07,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,84.48,3764,77
MKT-004714,2025-06-07,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,178.23,9815,580
MKT-004715,2025-06-07,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,427.55,6135,210
MKT-004716,2025-06-07,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,383.38,15721,361
MKT-004717,2025-06-08,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,323.96,42866,2224
MKT-004718,2025-06-08,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,771.54,17466,561
MKT-004719,2025-06-08,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,519.08,22969,573
MKT-004720,2025-06-08,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,53.16,6012,278
MKT-004721,2025-06-08,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,117.63,2939,101
MKT-004722,2025-06-08,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,96.06,8329,134
MKT-004723,2025-06-08,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,163.64,9834,491
MKT-004724,2025-06-08,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,335.42,8150,277
MKT-004725,2025-06-08,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,302.51,23836,311
MKT-004726,2025-06-09,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,387.22,24332,1569
MKT-004727,2025-06-09,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,888.10,8451,404
MKT-004728,2025-06-09,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,807.98,28769,688
MKT-004729,2025-06-09,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,58.59,3623,222
MKT-004730,2025-06-09,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,143.76,2161,73
MKT-004731,2025-06-09,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,117.12,6927,149
MKT-004732,2025-06-09,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,144.63,8883,427
MKT-004733,2025-06-09,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,365.93,5072,195
MKT-004734,2025-06-09,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,360.06,11957,279
MKT-004735,2025-06-10,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,361.45,61539,4166
MKT-004736,2025-06-10,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,779.34,14626,594
MKT-004737,2025-06-10,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,622.19,63758,1278
MKT-004738,2025-06-10,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,41.94,2307,153
MKT-004739,2025-06-10,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,131.29,1433,60
MKT-004740,2025-06-10,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,115.21,7664,121
MKT-004741,2025-06-10,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,194.24,15841,775
MKT-004742,2025-06-10,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,382.91,9239,331
MKT-004743,2025-06-10,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,404.89,17029,406
MKT-004744,2025-06-11,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,320.38,28504,1845
MKT-004745,2025-06-11,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,835.62,19124,823
MKT-004746,2025-06-11,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,597.70,35414,868
MKT-004747,2025-06-11,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,60.41,4383,226
MKT-004748,2025-06-11,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,178.18,5538,197
MKT-004749,2025-06-11,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,126.72,8738,185
MKT-004750,2025-06-11,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,150.23,6039,374
MKT-004751,2025-06-11,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,345.63,5040,154
MKT-004752,2025-06-11,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,359.13,30341,332
MKT-004753,2025-06-12,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,368.75,30076,2094
MKT-004754,2025-06-12,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,716.10,22923,651
MKT-004755,2025-06-12,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,657.87,47386,840
MKT-004756,2025-06-12,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,56.35,6625,312
MKT-004757,2025-06-12,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,162.44,2154,83
MKT-004758,2025-06-12,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,98.05,8946,120
MKT-004759,2025-06-12,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,170.42,12151,560
MKT-004760,2025-06-12,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,431.21,13355,300
MKT-004761,2025-06-12,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,379.04,22727,341
MKT-004762,2025-06-13,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,361.65,24582,1366
MKT-004763,2025-06-13,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,787.68,20222,836
MKT-004764,2025-06-13,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,600.12,36318,774
MKT-004765,2025-06-13,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,59.23,2945,148
MKT-004766,2025-06-13,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,152.50,3769,140
MKT-004767,2025-06-13,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,108.92,12324,211
MKT-004768,2025-06-13,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,167.68,10565,469
MKT-004769,2025-06-13,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,398.69,11287,345
MKT-004770,2025-06-13,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,368.73,12935,263
MKT-004771,2025-06-14,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,368.35,30225,2013
MKT-004772,2025-06-14,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,753.99,20047,851
MKT-004773,2025-06-14,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,523.40,39329,864
MKT-004774,2025-06-14,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,59.19,6645,418
MKT-004775,2025-06-14,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,123.65,1864,72
MKT-004776,2025-06-14,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,114.74,7944,112
MKT-004777,2025-06-14,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,174.21,9100,457
MKT-004778,2025-06-14,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,480.77,11980,318
MKT-004779,2025-06-14,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,389.08,19960,448
MKT-004780,2025-06-15,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,489.34,35202,1906
MKT-004781,2025-06-15,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,853.05,22201,658
MKT-004782,2025-06-15,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,846.03,62452,1043
MKT-004783,2025-06-15,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,80.00,6514,430
MKT-004784,2025-06-15,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,156.84,2405,67
MKT-004785,2025-06-15,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,115.62,9097,167
MKT-004786,2025-06-15,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,133.35,8662,458
MKT-004787,2025-06-15,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,553.31,10542,336
MKT-004788,2025-06-15,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,414.91,27555,444
MKT-004789,2025-06-16,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,444.32,20187,1433
MKT-004790,2025-06-16,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,1110.12,16856,711
MKT-004791,2025-06-16,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,753.26,43698,913
MKT-004792,2025-06-16,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,89.55,18107,910
MKT-004793,2025-06-16,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,158.30,1864,72
MKT-004794,2025-06-16,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,127.40,7525,140
MKT-004795,2025-06-16,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,227.02,16527,783
MKT-004796,2025-06-16,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,588.82,11996,410
MKT-004797,2025-06-16,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,496.68,16126,428
MKT-004798,2025-06-17,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,479.88,42449,2897
MKT-004799,2025-06-17,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,1077.32,35349,1444
MKT-004800,2025-06-17,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,815.91,37376,954
MKT-004801,2025-06-17,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,80.26,12626,686
MKT-004802,2025-06-17,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,162.98,2685,112
MKT-004803,2025-06-17,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,128.40,6632,112
MKT-004804,2025-06-17,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,222.21,10818,577
MKT-004805,2025-06-17,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,529.17,13760,465
MKT-004806,2025-06-17,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,407.49,18076,401
MKT-004807,2025-06-18,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,444.20,24068,1537
MKT-004808,2025-06-18,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,930.43,15791,652
MKT-004809,2025-06-18,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,751.66,36142,710
MKT-004810,2025-06-18,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,73.68,5393,331
MKT-004811,2025-06-18,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,169.27,7047,194
MKT-004812,2025-06-18,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,148.34,12212,142
MKT-004813,2025-06-18,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,177.83,14942,681
MKT-004814,2025-06-18,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,459.82,6932,218
MKT-004815,2025-06-18,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,488.71,15682,357
MKT-004816,2025-06-19,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,439.20,17707,1129
MKT-004817,2025-06-19,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,1132.37,34377,1298
MKT-004818,2025-06-19,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,977.06,88815,1928
MKT-004819,2025-06-19,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,83.38,4459,319
MKT-004820,2025-06-19,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,155.64,2331,89
MKT-004821,2025-06-19,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,132.05,6666,175
MKT-004822,2025-06-19,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,244.09,16553,887
MKT-004823,2025-06-19,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,576.81,15543,590
MKT-004824,2025-06-19,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,478.80,24890,581
MKT-004825,2025-06-20,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,416.95,29949,2107
MKT-004826,2025-06-20,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,1238.27,31942,1152
MKT-004827,2025-06-20,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,789.78,59477,1467
MKT-004828,2025-06-20,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,70.93,6213,452
MKT-004829,2025-06-20,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,180.63,2157,74
MKT-004830,2025-06-20,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,145.42,5660,140
MKT-004831,2025-06-20,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,203.04,14700,751
MKT-004832,2025-06-20,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,628.91,17852,509
MKT-004833,2025-06-20,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,523.11,39511,818
MKT-004834,2025-06-21,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,436.52,38624,1835
MKT-004835,2025-06-21,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,1232.69,22912,1032
MKT-004836,2025-06-21,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,662.71,55192,937
MKT-004837,2025-06-21,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,63.32,7571,288
MKT-004838,2025-06-21,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,159.55,1873,79
MKT-004839,2025-06-21,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,115.67,9048,232
MKT-004840,2025-06-21,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,222.29,21869,854
MKT-004841,2025-06-21,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,556.55,7487,234
MKT-004842,2025-06-21,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,537.59,33168,555
MKT-004843,2025-06-22,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,375.80,26285,1216
MKT-004844,2025-06-22,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,857.86,22296,778
MKT-004845,2025-06-22,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,675.47,32932,811
MKT-004846,2025-06-22,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,58.77,8311,379
MKT-004847,2025-06-22,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,105.22,2273,92
